elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
13.430,1,0.5685,0.4905,0.5685
13.531,1,0.5545,0.5128,0.5545
13.630,0,0.4595,0.4985,0.5405
13.727,0,0.4557,0.5557,0.5443
13.830,1,0.5515,0.5728,0.5515
13.930,1,0.5712,0.6302,0.5712
14.030,1,0.5858,0.6299,0.5858
14.130,1,0.6069,0.6702,0.6069
14.230,1,0.6164,0.6450,0.6164
14.330,1,0.6235,0.6446,0.6235
14.430,1,0.6333,0.6626,0.6333
14.530,1,0.6337,0.6350,0.6337
14.630,1,0.6233,0.5921,0.6233
14.730,1,0.6135,0.5843,0.6135
14.831,1,0.5993,0.5564,0.5993
14.930,1,0.5738,0.4974,0.5738
15.030,1,0.5536,0.4930,0.5536
15.130,0,0.4768,0.4320,0.5232
15.231,0,0.5016,0.4241,0.4984
15.330,0,0.5035,0.4907,0.4965
15.432,0,0.5003,0.5095,0.4997
15.531,0,0.4926,0.5305,0.5074
15.631,0,0.4857,0.5350,0.5143
15.728,0,0.4643,0.6000,0.5357
15.831,1,0.5773,0.7020,0.5773
15.929,1,0.6210,0.7520,0.6210
16.030,1,0.6463,0.7224,0.6463
16.130,1,0.6559,0.6847,0.6559
16.231,1,0.6558,0.6554,0.6558
16.330,1,0.6480,0.6246,0.6480
16.430,1,0.6422,0.6249,0.6422
16.528,1,0.6175,0.5433,0.6175
16.630,1,0.5808,0.4706,0.5808
16.724,0,0.4662,0.3931,0.5338
16.830,0,0.5200,0.3183,0.4800
16.930,0,0.5652,0.2994,0.4348
17.030,0,0.5891,0.3392,0.4109
17.130,0,0.5984,0.3738,0.4016
17.230,0,0.5907,0.4324,0.4093
17.328,0,0.5498,0.5728,0.4502
17.430,0,0.5143,0.5923,0.4857
17.529,0,0.5209,0.4594,0.4791
17.630,0,0.5381,0.4101,0.4619
17.743,0,0.5404,0.4529,0.4596
17.829,0,0.5193,0.5439,0.4807
17.928,0,0.4742,0.6612,0.5258
18.029,1,0.5851,0.7628,0.5851
18.129,1,0.6486,0.8391,0.6486
18.230,1,0.6958,0.8373,0.6958
18.329,1,0.7077,0.7433,0.7077
18.429,1,0.7010,0.6810,0.7010
18.529,1,0.6644,0.5544,0.6644
18.629,1,0.6165,0.4731,0.6165
18.729,1,0.5642,0.4070,0.5642
18.829,0,0.4780,0.3957,0.5220
18.930,0,0.4990,0.4379,0.5010
19.029,0,0.4939,0.5215,0.5061
19.129,0,0.4608,0.6384,0.5392
19.230,1,0.5678,0.6537,0.5678
19.329,1,0.5875,0.6466,0.5875
19.430,1,0.5930,0.6096,0.5930
19.529,1,0.6196,0.6994,0.6196
19.629,1,0.6366,0.6876,0.6366
19.729,1,0.6512,0.6948,0.6512
19.830,1,0.6415,0.6126,0.6415
19.923,1,0.5989,0.4709,0.5989
20.030,1,0.5799,0.5230,0.5799
20.126,1,0.5863,0.6054,0.5863
20.230,1,0.6114,0.6870,0.6114
20.329,1,0.6676,0.8360,0.6676
20.430,1,0.7315,0.9230,0.7315
20.523,1,0.7599,0.8452,0.7599
20.630,1,0.7525,0.7304,0.7525
20.730,1,0.7141,0.5989,0.7141
20.830,1,0.6448,0.4367,0.6448
20.929,1,0.5900,0.4255,0.5900
21.030,0,0.4505,0.4283,0.5495
21.129,0,0.4522,0.5425,0.5478
21.230,1,0.5812,0.6814,0.5812
21.330,1,0.6272,0.7650,0.6272
21.430,1,0.6553,0.7399,0.6553
21.530,1,0.6486,0.6286,0.6486
21.629,1,0.6529,0.6656,0.6529
21.728,1,0.6672,0.7101,0.6672
21.829,1,0.7049,0.8180,0.7049
21.928,1,0.7403,0.8464,0.7403
22.030,1,0.7395,0.7372,0.7395
22.130,1,0.7128,0.6329,0.7128
22.229,1,0.6833,0.5945,0.6833
22.329,1,0.6653,0.6113,0.6653
22.429,1,0.6696,0.6824,0.6696
22.523,1,0.6885,0.7454,0.6885
22.631,1,0.6849,0.6739,0.6849
22.735,1,0.6578,0.5765,0.6578
22.829,1,0.6150,0.4867,0.6150
22.924,1,0.5615,0.4008,0.5615
23.030,0,0.4740,0.4198,0.5260
23.125,0,0.4890,0.4658,0.5110
23.230,0,0.4871,0.5186,0.5129
23.325,0,0.4693,0.5843,0.5307
23.430,0,0.4717,0.5210,0.5283
23.529,0,0.4840,0.4790,0.5160
23.630,0,0.5146,0.3938,0.4854
23.729,0,0.5448,0.3643,0.4552
23.830,0,0.5587,0.3996,0.4413
23.928,0,0.5508,0.4729,0.4492
24.030,0,0.5394,0.4949,0.4606
24.129,0,0.5453,0.4372,0.4547
24.230,0,0.5640,0.3799,0.4360
24.330,0,0.5562,0.4673,0.4438
24.430,0,0.5132,0.6157,0.4868
24.530,1,0.5522,0.7485,0.5522
24.630,1,0.6338,0.8784,0.6338
24.728,1,0.7105,0.9408,0.7105
24.831,1,0.7710,0.9523,0.7710
24.930,1,0.7997,0.8859,0.7997
25.030,1,0.7930,0.7729,0.7930
25.130,1,0.7614,0.6666,0.7614
25.230,1,0.6985,0.5099,0.6985
25.329,1,0.6505,0.5065,0.6505
25.430,1,0.6136,0.5029,0.6136
25.530,1,0.6093,0.5965,0.6093
25.630,1,0.6218,0.6591,0.6218
25.729,1,0.6800,0.8547,0.6800
25.829,1,0.7429,0.9315,0.7429
25.930,1,0.7988,0.9666,0.7988
26.030,1,0.8418,0.9709,0.8418
26.129,1,0.8701,0.9550,0.8701
26.230,1,0.8850,0.9295,0.8850
26.327,1,0.8698,0.8244,0.8698
26.429,1,0.8222,0.6794,0.8222
26.528,1,0.7533,0.5465,0.7533
26.629,1,0.6701,0.4206,0.6701
26.729,1,0.5954,0.3713,0.5954
26.829,0,0.4565,0.3876,0.5435
26.928,0,0.4996,0.3712,0.5004
27.029,0,0.5400,0.3388,0.4600
27.128,0,0.5791,0.3035,0.4209
27.229,0,0.5990,0.3414,0.4010
27.328,0,0.5998,0.3978,0.4002
27.430,0,0.5930,0.4275,0.4070
27.528,0,0.5802,0.4579,0.4198
27.629,0,0.5583,0.5076,0.4417
27.730,0,0.5473,0.4859,0.4527
27.829,0,0.5450,0.4618,0.4550
27.927,0,0.5208,0.5516,0.4792
28.029,0,0.4628,0.7114,0.5372
28.129,1,0.5963,0.7733,0.5963
28.229,1,0.6423,0.7806,0.6423
28.328,1,0.6878,0.8240,0.6878
28.429,1,0.7262,0.8415,0.7262
28.526,1,0.7482,0.8141,0.7482
28.629,1,0.7675,0.8254,0.7675
28.725,1,0.7788,0.8127,0.7788
28.830,1,0.7838,0.7989,0.7838
28.927,1,0.7881,0.8011,0.7881
29.030,1,0.7954,0.8171,0.7954
29.130,1,0.7946,0.7921,0.7946
29.230,1,0.7968,0.8036,0.7968
29.329,1,0.7983,0.8029,0.7983
29.429,1,0.7996,0.8034,0.7996
29.529,1,0.8012,0.8061,0.8012
29.629,1,0.7951,0.7766,0.7951
29.729,1,0.7942,0.7918,0.7942
29.829,1,0.7860,0.7614,0.7860
29.929,1,0.7739,0.7376,0.7739
30.029,1,0.7507,0.6811,0.7507
30.129,1,0.7382,0.7008,0.7382
30.229,1,0.7400,0.7452,0.7400
30.329,1,0.7333,0.7131,0.7333
30.430,1,0.7301,0.7207,0.7301
30.530,1,0.7172,0.6786,0.7172
30.629,1,0.6999,0.6480,0.6999
30.729,1,0.6840,0.6363,0.6840
30.829,1,0.6766,0.6544,0.6766
30.928,1,0.6610,0.6142,0.6610
31.029,1,0.6608,0.6602,0.6608
31.128,1,0.6800,0.7376,0.6800
31.229,1,0.6938,0.7351,0.6938
31.322,1,0.7200,0.7985,0.7200
31.430,1,0.7444,0.8178,0.7444
31.528,1,0.7623,0.8160,0.7623
31.630,1,0.7634,0.7666,0.7634
31.730,1,0.7526,0.7202,0.7526
31.829,1,0.7470,0.7301,0.7470
31.929,1,0.7422,0.7278,0.7422
32.030,1,0.7299,0.6931,0.7299
32.129,1,0.7250,0.7100,0.7250
32.229,1,0.7372,0.7741,0.7372
32.328,1,0.7537,0.8033,0.7537
32.430,1,0.7541,0.7550,0.7541
32.529,1,0.7494,0.7355,0.7494
32.630,1,0.7599,0.7913,0.7599
32.727,1,0.7722,0.8090,0.7722
32.837,1,0.7917,0.8504,0.7917
32.927,1,0.8110,0.8686,0.8110
33.029,1,0.8231,0.8595,0.8231
33.127,1,0.8291,0.8471,0.8291
33.230,1,0.8461,0.8971,0.8461
33.330,1,0.8520,0.8697,0.8520
33.430,1,0.8330,0.7761,0.8330
33.528,1,0.8082,0.7337,0.8082
33.625,1,0.7800,0.6952,0.7800
33.729,1,0.7497,0.6588,0.7497
33.829,1,0.7218,0.6384,0.7218
33.929,1,0.6991,0.6308,0.6991
34.029,1,0.6745,0.6006,0.6745
34.129,1,0.6552,0.5975,0.6552
34.229,1,0.6396,0.5927,0.6396
34.328,1,0.6424,0.6507,0.6424
34.430,1,0.6314,0.5985,0.6314
34.529,1,0.6308,0.6289,0.6308
34.658,1,0.6406,0.6701,0.6406
34.728,1,0.6674,0.7479,0.6674
34.830,1,0.6955,0.7797,0.6955
34.928,1,0.7058,0.7368,0.7058
35.030,1,0.7016,0.6890,0.7016
35.149,1,0.6864,0.6407,0.6864
35.227,1,0.6357,0.4835,0.6357
35.329,1,0.5814,0.4186,0.5814
35.428,0,0.4737,0.3612,0.5263
35.528,0,0.5272,0.3122,0.4728
35.629,0,0.5477,0.3907,0.4523
35.729,0,0.5642,0.3862,0.4358
35.828,0,0.5902,0.3319,0.4098
35.928,0,0.6019,0.3630,0.3981
36.029,0,0.6011,0.4013,0.3989
36.130,0,0.5862,0.4586,0.4138
36.228,0,0.5682,0.4855,0.4318
36.330,0,0.5277,0.5940,0.4723
36.428,0,0.4703,0.7017,0.5297
36.529,1,0.5817,0.7379,0.5817
36.629,1,0.6384,0.8085,0.6384
36.729,1,0.6791,0.8011,0.6791
36.829,1,0.7080,0.7948,0.7080
36.929,1,0.7328,0.8071,0.7328
37.029,1,0.7677,0.8723,0.7677
37.128,1,0.7844,0.8345,0.7844
37.229,1,0.7909,0.8103,0.7909
37.329,1,0.7876,0.7779,0.7876
37.428,1,0.7742,0.7339,0.7742
37.529,1,0.7660,0.7413,0.7660
37.628,1,0.7640,0.7580,0.7640
37.728,1,0.7676,0.7785,0.7676
37.829,1,0.7661,0.7614,0.7661
37.929,1,0.7465,0.6878,0.7465
38.029,1,0.7142,0.6172,0.7142
38.128,1,0.6714,0.5432,0.6714
38.229,1,0.6267,0.4925,0.6267
38.328,1,0.5823,0.4489,0.5823
38.429,0,0.4512,0.4484,0.5488
38.528,0,0.4592,0.5169,0.5408
38.628,0,0.4657,0.5147,0.5343
38.728,0,0.4546,0.5785,0.5454
38.828,1,0.5531,0.5765,0.5531
38.929,1,0.5676,0.6108,0.5676
39.029,1,0.5677,0.5682,0.5677
39.128,1,0.5768,0.6039,0.5768
39.229,1,0.5682,0.5424,0.5682
39.329,0,0.4522,0.4868,0.5478
39.429,0,0.4577,0.5256,0.5423
39.528,0,0.4756,0.4707,0.5244
39.629,0,0.5248,0.3278,0.4752
39.729,0,0.5542,0.3577,0.4458
39.829,0,0.5182,0.5896,0.4818
39.928,0,0.5356,0.4124,0.4644
40.028,0,0.5542,0.3899,0.4458
40.129,0,0.5926,0.2921,0.4074
40.229,0,0.6469,0.1901,0.3531
40.329,0,0.7338,0.0056,0.2662
40.429,0,0.8004,0.0000,0.1996
40.528,0,0.8503,0.0000,0.1497
40.641,0,0.8603,0.1095,0.1397
40.728,0,0.8443,0.2040,0.1557
40.831,0,0.8035,0.3187,0.1965
40.930,0,0.7162,0.5455,0.2838
41.029,0,0.6373,0.5997,0.3627
41.128,0,0.5869,0.5643,0.4131
41.229,0,0.5390,0.6045,0.4610
41.328,0,0.5379,0.4653,0.4621
41.428,0,0.5466,0.4273,0.4534
41.531,0,0.5621,0.3914,0.4379
41.629,0,0.5800,0.3664,0.4200
41.728,0,0.6069,0.3123,0.3931
41.829,0,0.6139,0.3650,0.3861
41.932,0,0.6051,0.4213,0.3949
42.029,0,0.6000,0.4153,0.4000
42.128,0,0.5928,0.4288,0.4072
42.229,0,0.5899,0.4191,0.4101
42.328,0,0.5854,0.4280,0.4146
42.429,0,0.5800,0.4362,0.4200
42.529,0,0.5780,0.4278,0.4220
42.628,0,0.5790,0.4181,0.4210
42.730,0,0.5807,0.4142,0.4193
42.829,0,0.5783,0.4287,0.4217
42.929,0,0.5771,0.4265,0.4229
43.029,0,0.5771,0.4231,0.4229
43.129,0,0.5780,0.4193,0.4220
43.228,0,0.5739,0.4384,0.4261
43.329,0,0.5670,0.4536,0.4330
43.429,0,0.5650,0.4410,0.4350
43.529,0,0.5638,0.4397,0.4362
43.629,0,0.5652,0.4308,0.4348
43.729,0,0.5674,0.4260,0.4326
43.829,0,0.5717,0.4155,0.4283
43.928,0,0.5723,0.4259,0.4277
44.029,0,0.5729,0.4253,0.4271
44.128,0,0.5681,0.4462,0.4319
44.228,0,0.5625,0.4543,0.4375
44.328,0,0.5652,0.4266,0.4348
44.428,0,0.5678,0.4244,0.4322
44.528,0,0.5601,0.4629,0.4399
44.628,0,0.5633,0.4271,0.4367
44.728,0,0.5644,0.4323,0.4356
44.828,0,0.5625,0.4434,0.4375
44.928,0,0.5591,0.4511,0.4409
45.028,0,0.5616,0.4309,0.4384
45.129,0,0.5606,0.4422,0.4394
45.222,0,0.5649,0.4225,0.4351
45.336,0,0.5674,0.4249,0.4326
45.435,0,0.5657,0.4395,0.4343
45.522,0,0.5675,0.4272,0.4325
45.621,0,0.5718,0.4152,0.4282
45.721,0,0.5754,0.4137,0.4246
45.822,0,0.5775,0.4162,0.4225
45.922,0,0.5793,0.4154,0.4207
46.021,0,0.5807,0.4152,0.4193
46.128,0,0.5812,0.4171,0.4188
46.222,0,0.5759,0.4401,0.4241
46.322,0,0.5730,0.4355,0.4270
46.428,0,0.5777,0.4083,0.4223
46.521,0,0.5788,0.4180,0.4212
46.627,0,0.5800,0.4164,0.4200
