elapsed_s,prediction,confidence,p_deformed,p_deformed_ema
1.034,0,0.7570,0.2430,0.2430
1.131,0,0.7590,0.2350,0.2410
1.231,0,0.7301,0.3565,0.2699
1.330,0,0.6905,0.4282,0.3095
1.431,0,0.6647,0.4129,0.3353
1.532,0,0.6504,0.3926,0.3496
1.631,0,0.6291,0.4345,0.3709
1.732,0,0.6041,0.4710,0.3959
1.831,0,0.6011,0.4079,0.3989
1.930,0,0.6172,0.3345,0.3828
2.031,0,0.6202,0.3708,0.3798
2.131,0,0.6156,0.3981,0.3844
2.231,0,0.6064,0.4214,0.3936
2.331,0,0.5730,0.5271,0.4270
2.431,0,0.5126,0.6688,0.4874
2.550,0,0.4646,0.6793,0.5354
2.628,1,0.5893,0.7509,0.5893
2.731,1,0.6458,0.8154,0.6458
2.832,1,0.6872,0.8113,0.6872
2.931,1,0.7038,0.7536,0.7038
3.031,1,0.7111,0.7332,0.7111
3.131,1,0.7223,0.7556,0.7223
3.232,1,0.7241,0.7296,0.7241
3.331,1,0.7232,0.7205,0.7232
3.432,1,0.7237,0.7252,0.7237
3.531,1,0.7216,0.7151,0.7216
3.631,1,0.7250,0.7352,0.7250
3.730,1,0.7441,0.8015,0.7441
3.831,1,0.7581,0.8000,0.7581
3.931,1,0.7371,0.6740,0.7371
4.031,1,0.6800,0.5087,0.6800
4.131,1,0.6035,0.3743,0.6035
4.231,0,0.4877,0.2387,0.5123
4.331,0,0.5997,0.0644,0.4003
4.431,0,0.6980,0.0069,0.3020
4.531,0,0.7697,0.0152,0.2303
4.632,0,0.8229,0.0175,0.1771
4.731,0,0.8672,0.0000,0.1328
4.831,0,0.9004,0.0000,0.0996
4.932,0,0.9253,0.0000,0.0747
5.032,0,0.9440,0.0000,0.0560
5.131,0,0.9580,0.0000,0.0420
5.231,0,0.9685,0.0000,0.0315
5.331,0,0.9759,0.0017,0.0241
5.431,0,0.9819,0.0000,0.0181
5.530,0,0.9865,0.0000,0.0135
5.631,0,0.9782,0.0467,0.0218
5.731,0,0.9674,0.0648,0.0326
5.831,0,0.9155,0.2404,0.0845
5.931,0,0.8464,0.3606,0.1536
6.031,0,0.7770,0.4314,0.2230
6.130,0,0.6972,0.5421,0.3028
6.230,0,0.6571,0.4634,0.3429
6.332,0,0.6428,0.4002,0.3572
6.431,0,0.6182,0.4553,0.3818
6.531,0,0.5524,0.6450,0.4476
6.631,0,0.4871,0.7090,0.5129
6.731,0,0.4831,0.5289,0.5169
6.831,0,0.5200,0.3692,0.4800
6.926,0,0.5969,0.1723,0.4031
7.030,0,0.6758,0.0877,0.3242
7.130,0,0.7399,0.0677,0.2601
7.229,0,0.8008,0.0164,0.1992
7.343,0,0.8473,0.0134,0.1527
7.426,0,0.8855,0.0000,0.1145
7.530,0,0.9141,0.0000,0.0859
7.630,0,0.9356,0.0000,0.0644
7.730,0,0.9517,0.0000,0.0483
7.830,0,0.9638,0.0000,0.0362
7.930,0,0.9728,0.0000,0.0272
8.030,0,0.9793,0.0013,0.0207
8.130,0,0.9845,0.0000,0.0155
8.230,0,0.9883,0.0000,0.0117
8.330,0,0.9913,0.0000,0.0087
8.429,0,0.9934,0.0000,0.0066
8.531,0,0.9951,0.0000,0.0049
8.657,0,0.9963,0.0000,0.0037
8.729,0,0.9972,0.0000,0.0028
8.830,0,0.9979,0.0000,0.0021
8.930,0,0.9984,0.0000,0.0016
9.029,0,0.9988,0.0000,0.0012
9.130,0,0.9991,0.0000,0.0009
9.230,0,0.9993,0.0000,0.0007
9.329,0,0.9995,0.0000,0.0005
9.430,0,0.9996,0.0000,0.0004
9.530,0,0.9997,0.0000,0.0003
9.630,0,0.9998,0.0000,0.0002
9.730,0,0.9998,0.0000,0.0002
9.830,0,0.9999,0.0000,0.0001
9.930,0,0.9999,0.0000,0.0001
10.030,0,0.9999,0.0000,0.0001
10.131,0,1.0000,0.0000,0.0000
10.230,0,1.0000,0.0000,0.0000
10.330,0,1.0000,0.0000,0.0000
10.430,0,1.0000,0.0000,0.0000
10.530,0,1.0000,0.0000,0.0000
10.631,0,1.0000,0.0000,0.0000
10.730,0,1.0000,0.0000,0.0000
10.830,0,1.0000,0.0000,0.0000
10.961,0,1.0000,0.0000,0.0000
11.023,0,1.0000,0.0000,0.0000
11.130,0,1.0000,0.0000,0.0000
11.231,0,1.0000,0.0000,0.0000
11.330,0,1.0000,0.0000,0.0000
11.431,0,1.0000,0.0000,0.0000
11.530,0,1.0000,0.0000,0.0000
11.630,0,1.0000,0.0000,0.0000
11.730,0,1.0000,0.0000,0.0000
11.825,0,1.0000,0.0000,0.0000
11.914,0,1.0000,0.0000,0.0000
12.031,0,1.0000,0.0000,0.0000
12.130,0,1.0000,0.0000,0.0000
12.230,0,1.0000,0.0000,0.0000
12.330,0,1.0000,0.0000,0.0000
12.431,0,1.0000,0.0000,0.0000
12.530,0,1.0000,0.0000,0.0000
12.631,0,1.0000,0.0000,0.0000
12.730,0,1.0000,0.0000,0.0000
12.831,0,1.0000,0.0000,0.0000
12.925,0,1.0000,0.0000,0.0000
13.030,0,1.0000,0.0000,0.0000
13.130,0,1.0000,0.0000,0.0000
13.230,0,1.0000,0.0000,0.0000
13.330,0,1.0000,0.0000,0.0000
13.424,0,1.0000,0.0000,0.0000
13.531,0,1.0000,0.0000,0.0000
13.631,0,1.0000,0.0000,0.0000
13.731,0,1.0000,0.0000,0.0000
13.829,0,1.0000,0.0000,0.0000
13.930,0,1.0000,0.0000,0.0000
14.025,0,1.0000,0.0000,0.0000
14.131,0,1.0000,0.0000,0.0000
14.231,0,1.0000,0.0000,0.0000
14.331,0,1.0000,0.0000,0.0000
14.432,0,1.0000,0.0000,0.0000
14.531,0,1.0000,0.0000,0.0000
14.650,0,1.0000,0.0000,0.0000
14.735,0,1.0000,0.0000,0.0000
14.830,0,1.0000,0.0000,0.0000
14.923,0,1.0000,0.0000,0.0000
15.041,0,1.0000,0.0000,0.0000
15.125,0,1.0000,0.0000,0.0000
15.231,0,1.0000,0.0000,0.0000
15.330,0,1.0000,0.0000,0.0000
15.424,0,1.0000,0.0000,0.0000
15.525,0,1.0000,0.0000,0.0000
15.624,0,1.0000,0.0000,0.0000
15.724,0,1.0000,0.0000,0.0000
15.824,0,1.0000,0.0000,0.0000
15.931,0,1.0000,0.0000,0.0000
16.030,0,1.0000,0.0000,0.0000
16.130,0,1.0000,0.0000,0.0000
