elapsed_s,prediction,confidence
1.027,front_left,0.7550
1.127,front_left,0.7699
1.226,front_left,0.7323
1.325,front_left,0.6201
1.425,front_left,0.5405
1.525,front_left,0.5027
1.626,front_left,0.5156
1.726,front_left,0.4989
1.827,front_left,0.5248
1.926,front_left,0.5196
2.082,front_left,0.5135
2.131,front_left,0.5344
2.241,front_left,0.4881
2.329,front_left,0.4352
2.429,rear_left,0.5263
2.529,rear_left,0.5595
2.626,front_left,0.3608
2.730,rear_right,0.4224
2.829,front_left,0.4451
2.929,front_left,0.4909
3.029,front_left,0.5203
3.129,front_left,0.6404
3.226,front_left,0.6446
3.329,front_left,0.6583
3.427,front_left,0.6672
3.526,front_left,0.6812
3.629,front_left,0.6399
3.726,front_left,0.6546
3.826,front_left,0.6548
3.926,front_left,0.6392
4.026,front_left,0.6179
4.126,front_left,0.6033
4.226,front_left,0.5866
4.326,front_left,0.6180
4.426,front_left,0.6619
4.586,front_left,0.7391
4.642,front_left,0.7631
4.730,front_left,0.7546
4.825,front_left,0.7302
4.927,front_left,0.7272
5.026,front_left,0.6962
5.126,front_left,0.6871
5.225,front_left,0.7089
5.336,front_left,0.7270
5.426,front_left,0.7278
5.526,front_left,0.7195
5.626,front_left,0.6968
5.730,front_left,0.6810
5.826,front_left,0.6666
5.929,front_left,0.6792
6.029,front_left,0.6787
6.126,front_left,0.6640
6.226,front_left,0.6452
6.326,front_left,0.5658
6.426,front_left,0.5709
6.526,front_left,0.5081
6.625,front_left,0.4998
6.727,front_left,0.5081
6.827,front_left,0.5120
6.926,front_left,0.5051
7.026,front_left,0.5217
7.126,front_left,0.5301
7.226,front_left,0.5238
7.327,front_left,0.5421
7.485,front_left,0.6355
7.543,front_left,0.6702
7.625,front_left,0.6702
7.726,front_left,0.6800
7.825,front_left,0.7259
7.926,front_left,0.6759
8.025,front_left,0.6632
8.125,front_left,0.5553
8.224,front_left,0.5319
8.324,rear_right,0.4195
8.425,front_left,0.3847
8.525,front_left,0.3649
8.625,rear_right,0.3827
8.725,front_left,0.4206
8.825,front_left,0.5174
8.925,front_left,0.5132
9.040,front_left,0.5229
9.125,front_left,0.5533
9.225,front_left,0.5519
9.359,front_left,0.5929
9.426,front_left,0.6441
9.525,front_left,0.6970
9.625,front_left,0.7361
9.725,front_left,0.7542
9.824,front_left,0.7542
9.925,front_left,0.7394
10.025,front_left,0.6789
10.125,front_left,0.6020
10.225,front_left,0.6025
10.324,front_left,0.6209
10.426,front_left,0.6181
10.525,front_left,0.6330
10.625,front_left,0.6247
10.728,front_left,0.6075
10.873,front_left,0.6077
10.959,front_left,0.6013
11.029,front_left,0.5581
11.124,front_left,0.5331
11.224,front_left,0.4968
11.324,rear_right,0.4235
11.425,front_left,0.3938
11.525,front_left,0.3741
11.625,rear_right,0.3577
11.725,rear_left,0.3533
11.824,rear_left,0.3533
11.925,rear_left,0.3533
12.026,rear_left,0.3450
12.124,rear_left,0.3716
12.226,rear_left,0.4323
12.326,rear_left,0.5275
12.425,rear_left,0.6209
12.525,rear_left,0.7484
12.626,rear_left,0.7404
12.724,rear_left,0.7128
12.824,rear_left,0.7243
12.925,rear_left,0.7197
13.025,rear_left,0.7068
13.125,rear_left,0.7128
13.225,rear_left,0.7029
13.325,rear_left,0.6479
13.425,rear_left,0.5426
13.528,rear_left,0.4776
13.625,rear_left,0.3832
13.728,front_left,0.3910
13.825,front_left,0.3803
13.925,front_left,0.3960
14.025,front_left,0.4377
14.126,front_left,0.5301
14.225,front_left,0.5581
14.324,front_left,0.6817
14.425,front_left,0.6941
14.525,front_left,0.6584
14.625,front_left,0.6491
14.724,front_left,0.6477
14.826,front_left,0.6074
14.925,front_left,0.5705
15.026,front_left,0.5830
15.127,front_left,0.6235
15.234,front_left,0.6237
15.325,front_left,0.6357
15.425,front_left,0.6453
15.526,front_left,0.6344
15.625,front_left,0.5896
15.726,front_left,0.5740
15.825,front_left,0.5120
15.925,front_left,0.5036
16.025,front_left,0.5178
16.125,front_left,0.5261
16.226,front_left,0.5261
16.325,front_left,0.5261
16.426,front_left,0.5511
16.525,front_left,0.5428
16.627,front_left,0.5415
16.728,front_left,0.5415
16.827,front_left,0.5620
16.924,front_left,0.5537
17.027,front_left,0.5787
17.125,front_left,0.5954
17.224,front_left,0.5954
17.324,front_left,0.5590
17.424,front_left,0.5507
17.524,front_left,0.5454
17.624,front_left,0.4176
17.724,front_left,0.3856
17.824,front_left,0.3689
17.925,front_left,0.3812
18.024,front_left,0.4018
18.125,front_left,0.4018
18.224,front_left,0.4019
18.324,front_left,0.4185
18.424,front_left,0.4146
18.524,front_left,0.3908
18.624,front_left,0.4124
18.724,front_left,0.4396
18.824,front_left,0.4563
18.924,front_left,0.5257
19.023,front_left,0.4479
19.127,front_left,0.4229
19.286,front_left,0.4063
19.328,front_left,0.3961
19.425,front_left,0.3795
19.525,front_left,0.3961
19.633,front_left,0.4167
19.725,front_left,0.5420
19.824,front_left,0.5690
19.924,front_left,0.6116
20.024,front_left,0.6173
20.124,front_left,0.6721
20.224,front_left,0.7061
20.324,front_left,0.7144
20.427,front_left,0.7102
20.527,front_left,0.7010
20.627,front_left,0.7028
20.726,front_left,0.7111
20.824,front_left,0.7207
20.925,front_left,0.7150
21.024,front_left,0.7000
21.124,front_left,0.7039
21.225,front_left,0.6901
21.324,front_left,0.6691
21.427,front_left,0.6550
21.525,front_left,0.6906
21.624,front_left,0.6899
21.724,front_left,0.7085
21.824,front_left,0.6730
21.924,front_left,0.6866
22.024,front_left,0.7116
22.124,front_left,0.7170
22.225,front_left,0.6216
22.324,front_left,0.5181
22.425,rear_right,0.4974
22.525,rear_right,0.5643
22.627,rear_right,0.5929
22.727,rear_right,0.6243
22.824,rear_right,0.6259
22.927,rear_right,0.6316
23.025,rear_right,0.6394
23.125,rear_right,0.6258
23.224,rear_right,0.4348
23.324,rear_left,0.5330
23.424,rear_left,0.7237
23.524,rear_left,0.9758
23.624,rear_left,0.9026
23.725,rear_left,0.8880
23.824,rear_left,0.8217
23.927,rear_left,0.5741
24.024,front_left,0.5821
24.124,front_left,0.6887
24.226,front_left,0.7153
24.325,front_left,0.6765
24.424,front_left,0.6432
24.524,front_left,0.6529
24.624,front_left,0.6285
24.727,front_left,0.5331
24.827,front_left,0.4998
24.924,rear_right,0.3989
25.024,front_left,0.4166
25.127,front_left,0.4060
25.227,rear_left,0.4477
25.326,rear_left,0.4264
25.426,front_left,0.3863
25.524,front_left,0.3867
25.623,front_left,0.3747
25.723,rear_left,0.3892
25.831,rear_left,0.3938
25.922,rear_left,0.4074
26.026,rear_left,0.4087
26.126,rear_left,0.5123
26.224,rear_left,0.5830
26.334,rear_left,0.7230
26.424,rear_left,0.7758
26.523,rear_left,0.6842
26.624,rear_left,0.6018
26.724,rear_left,0.4907
26.823,front_left,0.3918
26.925,front_left,0.3751
27.032,front_left,0.4023
27.123,front_left,0.4053
27.224,front_left,0.4303
27.324,front_left,0.4250
27.424,front_left,0.5301
27.523,front_left,0.5301
27.624,front_left,0.5257
27.723,front_left,0.4968
27.823,front_left,0.5051
27.924,front_left,0.4885
28.024,front_left,0.4066
28.123,front_left,0.4066
28.222,rear_right,0.4118
28.324,rear_right,0.4172
28.423,rear_right,0.3630
28.524,front_left,0.3577
28.623,front_left,0.3961
28.724,front_left,0.5471
28.823,front_left,0.6172
28.931,front_left,0.7183
29.032,front_left,0.6766
29.122,front_left,0.6145
29.224,front_left,0.4181
29.325,rear_left,0.5009
29.423,rear_left,0.4829
29.523,rear_right,0.3990
29.623,rear_right,0.5056
29.724,front_left,0.4583
29.823,front_left,0.4834
29.923,front_left,0.4834
30.026,front_left,0.5021
30.123,front_left,0.4998
30.223,front_left,0.5131
30.324,front_left,0.5261
30.424,front_left,0.5345
30.523,front_left,0.5415
30.623,front_left,0.5415
30.732,front_left,0.5165
30.832,front_left,0.4316
30.924,front_left,0.3846
31.024,front_left,0.3822
31.124,front_left,0.3494
31.224,rear_left,0.4387
31.324,rear_left,0.6453
31.423,rear_left,0.8686
31.524,rear_left,0.9028
31.626,rear_left,0.9197
31.724,rear_left,0.9332
31.823,rear_left,0.9324
31.924,rear_left,0.9308
32.024,rear_left,0.9308
32.123,rear_left,0.9180
32.223,rear_left,0.8306
32.323,rear_left,0.7314
32.423,rear_left,0.6862
32.523,rear_left,0.6269
32.623,rear_left,0.6352
32.724,rear_left,0.6468
32.824,rear_left,0.6259
32.924,rear_left,0.6176
33.024,rear_left,0.5248
33.123,rear_left,0.4936
33.223,rear_left,0.4683
33.323,rear_left,0.4698
33.424,rear_left,0.4460
33.524,rear_left,0.4436
33.623,rear_left,0.4329
33.724,rear_left,0.4998
33.823,rear_left,0.6532
33.923,rear_left,0.8334
34.023,rear_left,0.9388
34.123,rear_left,0.9547
34.223,rear_left,0.9547
34.323,rear_left,0.7241
34.424,rear_left,0.5341
34.524,front_left,0.6987
34.633,front_left,0.7416
34.722,front_left,0.7413
34.822,front_left,0.7541
34.923,front_left,0.7089
35.022,front_left,0.6817
35.121,front_left,0.5670
35.222,front_left,0.3973
35.323,front_left,0.4121
35.426,rear_left,0.3664
35.523,rear_left,0.5341
35.622,rear_left,0.6442
35.723,rear_left,0.3495
35.822,front_left,0.5859
35.923,front_left,0.6123
36.023,front_left,0.7142
36.122,front_left,0.7142
36.223,front_left,0.7058
36.375,front_left,0.7058
36.436,front_left,0.6884
36.522,front_left,0.6813
36.622,front_left,0.6836
36.722,front_left,0.7364
36.825,front_left,0.7551
36.922,front_left,0.7038
37.022,rear_left,0.5904
37.122,rear_left,0.8201
37.222,rear_left,0.8898
37.323,rear_left,0.7947
37.423,front_right,0.4898
37.524,front_right,0.4859
37.623,normal,0.5982
37.723,normal,0.8551
37.822,normal,0.9338
37.922,normal,0.9338
38.022,normal,0.9338
38.122,normal,0.9338
38.223,normal,0.9338
38.323,normal,0.9338
38.424,normal,0.9338
38.522,normal,0.9272
38.622,normal,0.9272
38.722,normal,0.9272
38.823,normal,0.9272
38.922,normal,0.9272
39.023,normal,0.9272
39.122,normal,0.9272
