elapsed_s,prediction,confidence
1.014,front_left,1.0000
1.114,front_left,1.0000
1.214,front_left,1.0000
1.314,front_left,1.0000
1.414,front_left,1.0000
1.514,front_left,1.0000
1.614,front_left,1.0000
1.714,front_left,1.0000
1.814,front_left,1.0000
1.913,front_left,1.0000
2.015,front_left,1.0000
2.114,front_left,1.0000
2.214,front_left,1.0000
2.307,front_left,1.0000
2.413,front_left,1.0000
2.513,front_left,1.0000
2.614,front_left,1.0000
2.714,front_left,1.0000
2.814,front_left,1.0000
2.911,front_left,1.0000
3.013,front_left,1.0000
3.114,front_left,1.0000
3.213,front_left,1.0000
3.314,front_left,1.0000
3.414,front_left,1.0000
3.513,front_left,1.0000
3.614,front_left,1.0000
3.714,front_left,1.0000
3.813,front_left,1.0000
3.914,front_left,1.0000
4.006,front_left,1.0000
4.114,front_left,1.0000
4.206,front_left,1.0000
4.314,front_left,1.0000
4.415,front_left,1.0000
4.514,front_left,1.0000
4.607,front_left,1.0000
4.714,front_left,1.0000
4.806,front_left,1.0000
4.919,front_left,1.0000
5.007,front_left,1.0000
5.116,front_left,1.0000
5.213,front_left,1.0000
5.314,front_left,1.0000
5.414,front_left,1.0000
5.514,front_left,1.0000
5.614,front_left,1.0000
5.714,front_left,1.0000
5.814,front_left,1.0000
5.914,front_left,1.0000
6.014,front_left,1.0000
6.114,front_left,1.0000
6.212,front_left,1.0000
6.313,front_left,1.0000
6.414,front_left,1.0000
6.514,front_left,1.0000
6.614,front_left,1.0000
6.714,front_left,1.0000
6.813,front_left,1.0000
6.914,front_left,1.0000
7.014,front_left,1.0000
7.113,front_left,1.0000
7.214,front_left,1.0000
7.313,front_left,1.0000
7.412,front_left,1.0000
7.514,front_left,1.0000
7.612,front_left,1.0000
7.713,front_left,1.0000
7.813,front_left,1.0000
7.913,front_left,1.0000
8.013,front_left,1.0000
8.113,front_left,1.0000
8.212,front_left,1.0000
8.313,front_left,1.0000
8.413,front_left,1.0000
8.514,front_left,1.0000
8.612,front_left,1.0000
8.712,front_left,1.0000
8.812,front_left,1.0000
8.913,front_left,1.0000
9.014,front_left,1.0000
9.113,front_left,1.0000
9.213,front_left,1.0000
9.313,front_left,1.0000
9.413,front_left,1.0000
9.514,front_left,1.0000
9.605,front_left,1.0000
9.713,front_left,1.0000
9.805,front_left,1.0000
9.906,front_left,1.0000
10.013,front_left,1.0000
10.114,front_left,1.0000
10.214,front_left,1.0000
10.313,front_left,1.0000
10.413,front_left,1.0000
10.513,front_left,1.0000
10.613,front_left,1.0000
10.713,front_left,1.0000
10.814,front_left,1.0000
10.913,front_left,1.0000
11.014,front_left,1.0000
11.113,front_left,1.0000
11.214,front_left,1.0000
11.312,front_left,1.0000
11.414,front_left,1.0000
11.514,front_left,1.0000
11.614,front_left,1.0000
11.712,front_left,1.0000
11.816,front_left,1.0000
11.913,front_left,1.0000
12.014,front_left,1.0000
12.113,front_left,1.0000
12.215,front_left,1.0000
12.310,front_left,1.0000
12.414,front_left,1.0000
12.513,front_left,1.0000
12.614,front_left,1.0000
12.710,front_left,1.0000
12.815,front_left,1.0000
12.914,front_left,1.0000
13.014,front_left,1.0000
13.114,front_left,1.0000
13.214,front_left,1.0000
13.313,front_left,1.0000
13.415,front_left,1.0000
13.514,front_left,1.0000
13.614,front_left,1.0000
13.714,front_left,1.0000
13.815,front_left,1.0000
13.916,front_left,1.0000
14.006,front_left,1.0000
14.112,front_left,1.0000
14.215,front_left,1.0000
14.313,front_left,1.0000
14.414,front_left,1.0000
14.513,front_left,1.0000
14.613,front_left,1.0000
14.711,front_left,1.0000
14.813,front_left,1.0000
14.912,front_left,1.0000
15.013,front_left,1.0000
15.114,front_left,1.0000
15.214,front_left,1.0000
15.313,front_left,1.0000
15.414,front_left,1.0000
15.514,front_left,1.0000
15.614,front_left,1.0000
15.714,front_left,1.0000
15.813,front_left,1.0000
15.910,front_left,1.0000
16.018,front_left,1.0000
16.106,front_left,1.0000
16.214,front_left,1.0000
16.310,front_left,1.0000
16.414,front_left,1.0000
16.510,front_left,1.0000
16.613,front_left,1.0000
16.706,front_left,1.0000
16.812,front_left,1.0000
16.905,front_left,1.0000
17.012,front_left,1.0000
17.113,front_left,1.0000
17.213,front_left,1.0000
17.312,front_left,1.0000
17.413,front_left,1.0000
17.512,front_left,1.0000
17.613,front_left,1.0000
17.711,front_left,1.0000
17.805,front_left,1.0000
17.910,front_left,1.0000
18.013,front_left,1.0000
18.112,front_left,1.0000
18.213,front_left,1.0000
18.309,front_left,1.0000
18.414,front_left,1.0000
18.505,front_left,1.0000
18.613,front_left,1.0000
18.712,front_left,1.0000
18.813,front_left,1.0000
18.906,front_left,1.0000
19.013,front_left,1.0000
19.113,front_left,1.0000
19.214,front_left,1.0000
19.305,front_left,1.0000
19.413,front_left,1.0000
19.511,front_left,1.0000
19.613,front_left,1.0000
19.708,front_left,1.0000
19.813,front_left,1.0000
19.907,front_left,1.0000
20.013,front_left,1.0000
20.113,front_left,1.0000
20.213,front_left,1.0000
20.308,front_left,1.0000
20.413,front_left,1.0000
20.511,front_left,1.0000
20.613,front_left,1.0000
20.708,front_left,1.0000
20.813,front_left,1.0000
20.907,front_left,1.0000
21.013,front_left,1.0000
21.113,front_left,1.0000
21.214,front_left,1.0000
21.308,front_left,1.0000
21.413,front_left,1.0000
21.507,front_left,1.0000
21.613,front_left,1.0000
21.713,front_left,1.0000
21.813,front_left,1.0000
21.910,front_left,1.0000
22.013,front_left,1.0000
22.112,front_left,1.0000
22.213,rear_left,0.9992
22.313,rear_left,0.9992
22.414,front_right,0.5216
22.515,front_right,0.5216
22.613,rear_left,1.0000
22.706,rear_left,1.0000
22.813,rear_left,1.0000
22.913,normal,1.0000
23.013,normal,1.0000
23.105,normal,1.0000
23.214,normal,1.0000
23.306,normal,1.0000
23.413,normal,1.0000
23.508,normal,1.0000
23.613,normal,1.0000
23.709,normal,1.0000
23.813,normal,1.0000
23.916,normal,1.0000
24.006,normal,1.0000
24.109,normal,1.0000
24.214,normal,1.0000
24.308,normal,1.0000
24.413,normal,1.0000
24.510,normal,1.0000
24.613,normal,1.0000
24.709,normal,1.0000
24.814,normal,1.0000
24.908,normal,1.0000
25.014,normal,1.0000
25.110,normal,1.0000
25.214,normal,1.0000
25.311,normal,1.0000
25.414,normal,1.0000
25.507,normal,1.0000
25.612,normal,1.0000
25.710,normal,1.0000
25.813,normal,1.0000
25.908,normal,1.0000
26.013,normal,1.0000
26.107,normal,1.0000
26.213,normal,1.0000
26.310,normal,1.0000
26.413,normal,1.0000
26.512,normal,1.0000
26.612,normal,1.0000
26.705,normal,1.0000
26.813,normal,1.0000
26.906,normal,1.0000
27.013,normal,1.0000
