elapsed_s,prediction,confidence,p_deformed
10.901,0,0.8956,0.1044
11.001,0,0.8956,0.1044
11.101,0,0.8956,0.1044
11.201,0,0.8956,0.1044
11.301,0,0.8956,0.1044
11.401,0,0.8956,0.1044
11.501,0,0.8956,0.1044
11.601,0,0.8956,0.1044
11.701,0,0.8956,0.1044
11.801,0,0.8956,0.1044
11.901,0,0.8956,0.1044
12.001,0,0.8956,0.1044
12.101,0,0.8956,0.1044
12.201,0,0.8956,0.1044
12.301,0,0.8956,0.1044
12.401,0,0.8956,0.1044
12.501,0,0.8956,0.1044
12.601,0,0.8956,0.1044
12.701,0,0.8956,0.1044
12.801,0,0.8956,0.1044
12.903,0,0.8956,0.1044
13.001,0,0.8956,0.1044
13.101,0,0.8956,0.1044
13.201,0,0.8956,0.1044
13.301,0,0.8956,0.1044
13.401,0,0.8956,0.1044
13.501,0,0.8956,0.1044
13.601,0,0.8956,0.1044
13.701,0,0.8956,0.1044
13.801,0,0.8956,0.1044
13.901,0,0.8956,0.1044
14.001,0,0.8956,0.1044
14.101,0,0.8956,0.1044
14.201,0,0.8956,0.1044
14.301,0,0.8956,0.1044
14.401,0,0.8956,0.1044
14.501,0,0.8956,0.1044
14.601,0,0.8956,0.1044
14.701,0,0.8956,0.1044
14.801,0,0.8956,0.1044
14.901,0,0.8956,0.1044
15.001,0,0.8956,0.1044
15.101,0,0.8956,0.1044
15.201,0,0.8956,0.1044
15.301,0,0.8956,0.1044
15.401,0,0.8956,0.1044
15.501,0,0.8956,0.1044
15.601,0,0.8956,0.1044
15.701,0,0.8956,0.1044
15.801,0,0.8956,0.1044
15.902,0,0.8956,0.1044
16.001,0,0.8956,0.1044
16.101,0,0.8956,0.1044
16.202,0,0.8956,0.1044
16.301,0,0.8956,0.1044
16.401,0,0.8956,0.1044
16.501,0,0.8956,0.1044
16.601,0,0.8956,0.1044
16.700,0,0.8956,0.1044
16.800,0,0.8956,0.1044
16.901,0,0.8956,0.1044
17.001,0,0.8956,0.1044
17.099,0,0.8956,0.1044
17.201,0,0.8956,0.1044
17.301,0,0.8956,0.1044
17.401,0,0.8956,0.1044
17.501,0,0.8956,0.1044
17.600,0,0.8956,0.1044
17.701,0,0.8956,0.1044
17.800,0,0.8956,0.1044
17.901,0,0.8956,0.1044
18.001,0,0.8956,0.1044
18.101,0,0.8956,0.1044
18.201,0,0.8956,0.1044
18.301,0,0.8956,0.1044
18.401,0,0.8956,0.1044
18.501,0,0.8956,0.1044
18.601,0,0.8956,0.1044
18.701,0,0.8956,0.1044
18.801,0,0.8956,0.1044
18.901,0,0.8956,0.1044
19.001,0,0.8956,0.1044
19.101,0,0.8956,0.1044
19.201,0,0.8956,0.1044
19.301,0,0.8956,0.1044
19.401,0,0.8956,0.1044
19.501,0,0.8956,0.1044
19.601,0,0.8956,0.1044
19.701,0,0.8956,0.1044
19.801,0,0.8956,0.1044
19.901,0,0.8956,0.1044
20.001,0,0.8956,0.1044
20.101,0,0.8956,0.1044
20.201,0,0.8956,0.1044
20.301,1,0.9180,0.9180
20.401,1,0.9180,0.9180
20.501,1,0.9180,0.9180
20.601,1,0.9180,0.9180
20.701,1,0.9180,0.9180
20.801,0,0.7804,0.2196
20.901,0,0.9964,0.0036
21.001,0,0.9964,0.0036
21.101,0,0.9964,0.0036
21.201,0,0.7921,0.2079
21.301,0,0.7921,0.2079
21.401,0,0.7921,0.2079
21.501,0,0.9964,0.0036
21.601,0,0.9964,0.0036
21.701,0,0.9964,0.0036
21.801,0,0.9964,0.0036
21.901,0,0.9964,0.0036
22.001,0,0.9964,0.0036
22.100,0,0.9964,0.0036
22.201,0,0.9964,0.0036
22.301,0,0.9964,0.0036
22.401,0,0.9964,0.0036
22.501,0,0.9964,0.0036
22.601,0,0.7804,0.2196
22.701,0,0.7804,0.2196
22.801,1,0.9180,0.9180
22.901,1,0.9180,0.9180
23.001,1,0.9180,0.9180
23.101,1,0.9180,0.9180
23.201,1,0.9180,0.9180
23.301,1,0.9180,0.9180
23.401,0,0.8956,0.1044
23.501,0,0.8956,0.1044
23.601,0,0.8956,0.1044
23.701,0,0.8956,0.1044
23.801,0,0.8956,0.1044
23.901,1,0.9180,0.9180
24.001,1,0.9180,0.9180
24.101,0,0.8956,0.1044
24.201,0,0.8956,0.1044
24.301,1,0.9180,0.9180
24.401,1,0.9180,0.9180
24.501,1,0.9180,0.9180
24.601,1,0.9180,0.9180
24.701,0,0.8956,0.1044
24.801,0,0.8956,0.1044
24.902,0,0.8956,0.1044
25.001,0,0.8956,0.1044
25.101,0,0.8956,0.1044
25.201,0,0.8956,0.1044
25.301,1,0.9180,0.9180
25.401,0,0.8956,0.1044
25.501,0,0.8956,0.1044
25.601,0,0.8956,0.1044
25.701,0,0.8956,0.1044
25.800,1,0.9180,0.9180
25.900,1,0.9180,0.9180
26.000,0,0.8786,0.1214
26.100,0,0.8786,0.1214
26.200,0,0.8786,0.1214
26.300,0,0.9964,0.0036
26.400,0,0.7921,0.2079
26.501,0,0.7921,0.2079
26.600,0,0.9964,0.0036
26.701,0,0.9964,0.0036
26.799,0,0.9964,0.0036
26.900,0,0.9964,0.0036
27.000,0,0.9964,0.0036
27.101,0,0.9964,0.0036
27.200,0,0.9964,0.0036
27.301,0,0.9964,0.0036
27.400,0,0.9964,0.0036
27.501,0,0.7921,0.2079
27.600,0,0.7921,0.2079
27.700,0,0.7921,0.2079
27.800,0,0.7804,0.2196
27.901,0,0.7804,0.2196
28.000,1,0.9180,0.9180
28.101,1,0.9180,0.9180
28.201,1,0.9180,0.9180
28.301,1,0.9180,0.9180
28.401,1,0.9180,0.9180
28.501,0,0.7804,0.2196
28.601,0,0.7804,0.2196
28.701,0,0.7804,0.2196
28.801,0,0.9964,0.0036
28.901,1,0.3179,0.3179
29.001,0,0.9964,0.0036
29.101,0,0.9964,0.0036
29.201,0,0.9964,0.0036
29.301,0,0.7921,0.2079
29.401,0,0.7921,0.2079
29.501,0,0.7921,0.2079
29.601,0,0.7921,0.2079
29.701,0,0.7921,0.2079
29.801,0,0.7921,0.2079
29.901,0,0.7921,0.2079
30.001,0,0.7921,0.2079
30.101,0,0.9964,0.0036
30.201,0,0.8786,0.1214
30.301,0,0.8786,0.1214
30.401,0,0.8786,0.1214
30.501,0,0.8786,0.1214
30.601,1,0.9180,0.9180
30.701,0,0.8956,0.1044
30.801,0,0.8956,0.1044
30.901,0,0.8956,0.1044
31.001,0,0.8956,0.1044
31.101,1,0.9180,0.9180
31.201,1,0.9180,0.9180
31.301,1,0.9180,0.9180
31.401,1,0.9180,0.9180
31.501,0,0.7804,0.2196
31.600,0,0.9964,0.0036
31.701,0,0.9964,0.0036
31.801,0,0.7921,0.2079
31.901,0,0.9964,0.0036
32.001,0,0.9964,0.0036
32.101,0,0.9964,0.0036
32.201,0,0.9964,0.0036
32.301,0,0.9964,0.0036
32.401,0,0.9964,0.0036
32.501,0,0.9964,0.0036
32.601,1,0.5831,0.5831
32.701,1,0.5831,0.5831
32.801,0,0.7804,0.2196
32.901,0,0.7804,0.2196
33.001,0,0.7804,0.2196
33.101,0,0.7804,0.2196
33.201,0,0.7804,0.2196
33.301,0,0.7804,0.2196
33.401,0,0.7804,0.2196
33.501,0,0.7804,0.2196
33.601,0,0.7804,0.2196
33.701,1,0.9180,0.9180
33.801,1,0.9180,0.9180
33.901,1,0.9180,0.9180
34.001,1,0.9180,0.9180
34.101,1,0.9180,0.9180
34.202,0,0.8956,0.1044
34.301,1,0.9180,0.9180
34.401,1,0.9180,0.9180
34.501,0,0.8956,0.1044
34.602,0,0.8956,0.1044
34.700,0,0.8956,0.1044
34.801,0,0.8956,0.1044
34.900,0,0.8956,0.1044
35.000,0,0.8956,0.1044
35.100,0,0.8956,0.1044
35.200,0,0.8956,0.1044
35.300,0,0.8956,0.1044
35.400,0,0.8956,0.1044
35.500,0,0.8956,0.1044
35.600,0,0.8956,0.1044
35.700,0,0.8956,0.1044
35.801,0,0.8956,0.1044
35.900,0,0.8956,0.1044
36.000,0,0.8956,0.1044
36.099,0,0.8956,0.1044
36.199,0,0.8956,0.1044
36.300,0,0.8956,0.1044
36.400,0,0.8956,0.1044
36.500,0,0.8956,0.1044
36.601,0,0.8956,0.1044
36.700,0,0.8956,0.1044
36.801,0,0.8956,0.1044
36.900,0,0.8956,0.1044
37.001,0,0.8956,0.1044
37.101,0,0.8956,0.1044
37.201,0,0.8956,0.1044
37.300,0,0.8956,0.1044
37.401,0,0.8956,0.1044
37.500,0,0.8956,0.1044
37.601,0,0.8956,0.1044
37.700,0,0.8956,0.1044
37.801,0,0.8956,0.1044
37.901,0,0.8956,0.1044
38.001,0,0.8956,0.1044
38.101,0,0.8956,0.1044
38.201,0,0.8956,0.1044
38.300,0,0.8956,0.1044
38.401,0,0.8956,0.1044
38.501,0,0.8956,0.1044
38.601,0,0.8956,0.1044
38.701,0,0.8956,0.1044
38.801,0,0.8956,0.1044
38.901,0,0.8956,0.1044
39.001,0,0.8956,0.1044
39.101,0,0.8956,0.1044
39.201,0,0.8956,0.1044
39.301,0,0.8956,0.1044
39.401,0,0.8956,0.1044
39.501,0,0.8956,0.1044
39.601,0,0.8956,0.1044
39.699,0,0.8956,0.1044
39.801,0,0.8956,0.1044
39.901,0,0.8956,0.1044
40.001,0,0.8956,0.1044
40.101,0,0.8956,0.1044
40.201,0,0.8956,0.1044
40.301,0,0.8956,0.1044
40.401,0,0.8956,0.1044
40.501,0,0.8956,0.1044
40.601,0,0.8956,0.1044
40.700,0,0.8956,0.1044
40.800,0,0.8956,0.1044
40.901,0,0.8956,0.1044
41.001,0,0.8956,0.1044
41.101,0,0.8956,0.1044
41.201,0,0.8956,0.1044
41.301,0,0.8956,0.1044
41.401,0,0.8956,0.1044
41.501,0,0.8956,0.1044
41.601,0,0.8956,0.1044
41.701,0,0.8956,0.1044
41.801,0,0.8956,0.1044
41.901,0,0.8956,0.1044
42.001,0,0.8956,0.1044
42.101,0,0.8956,0.1044
42.201,0,0.8956,0.1044
42.301,0,0.8956,0.1044
42.401,0,0.8956,0.1044
42.501,0,0.8956,0.1044
42.601,0,0.8956,0.1044
42.701,0,0.8956,0.1044
42.801,0,0.8956,0.1044
42.901,0,0.8956,0.1044
43.001,0,0.8956,0.1044
43.101,0,0.8956,0.1044
43.201,0,0.8956,0.1044
43.301,0,0.8956,0.1044
43.401,0,0.8956,0.1044
43.501,0,0.8956,0.1044
43.601,0,0.8956,0.1044
43.700,0,0.8956,0.1044
43.800,0,0.8956,0.1044
43.900,0,0.8956,0.1044
44.000,0,0.8956,0.1044
44.100,0,0.8956,0.1044
44.199,0,0.8956,0.1044
44.300,0,0.8956,0.1044
44.400,0,0.8956,0.1044
44.500,0,0.8956,0.1044
44.600,0,0.8956,0.1044
44.700,0,0.8956,0.1044
44.800,0,0.8956,0.1044
44.900,0,0.8956,0.1044
45.000,0,0.8956,0.1044
45.100,0,0.8956,0.1044
45.200,0,0.8956,0.1044
45.299,0,0.8956,0.1044
45.400,0,0.8956,0.1044
45.500,0,0.8956,0.1044
45.600,0,0.8956,0.1044
45.700,0,0.8956,0.1044
45.800,0,0.8956,0.1044
45.900,0,0.8956,0.1044
46.000,0,0.8956,0.1044
46.101,0,0.8956,0.1044
46.201,0,0.8956,0.1044
46.300,0,0.8956,0.1044
46.400,0,0.8956,0.1044
46.500,0,0.8956,0.1044
46.601,0,0.8956,0.1044
46.700,0,0.8956,0.1044
46.800,0,0.8956,0.1044
46.900,0,0.8956,0.1044
47.000,0,0.8956,0.1044
47.101,0,0.8956,0.1044
47.201,0,0.8956,0.1044
47.300,0,0.8956,0.1044
47.401,0,0.8956,0.1044
47.500,0,0.8956,0.1044
47.600,0,0.8956,0.1044
47.700,0,0.8956,0.1044
47.800,0,0.8956,0.1044
47.900,0,0.8956,0.1044
48.001,0,0.8956,0.1044
48.100,0,0.8956,0.1044
48.201,0,0.8956,0.1044
48.301,0,0.8956,0.1044
48.401,0,0.8956,0.1044
48.501,0,0.8956,0.1044
48.601,0,0.8956,0.1044
48.700,0,0.8956,0.1044
48.801,0,0.8956,0.1044
48.900,0,0.8956,0.1044
49.001,0,0.8956,0.1044
49.101,0,0.8956,0.1044
49.201,0,0.8956,0.1044
49.301,0,0.8956,0.1044
49.401,0,0.8956,0.1044
49.501,0,0.8956,0.1044
49.601,0,0.8956,0.1044
49.701,0,0.8956,0.1044
49.801,0,0.8956,0.1044
49.900,0,0.8956,0.1044
50.001,0,0.8956,0.1044
50.101,0,0.8956,0.1044
50.201,0,0.8956,0.1044
50.299,0,0.8956,0.1044
50.401,0,0.8956,0.1044
50.501,0,0.8956,0.1044
50.601,0,0.8956,0.1044
50.701,0,0.8956,0.1044
50.801,0,0.8956,0.1044
50.901,0,0.8956,0.1044
51.001,0,0.8956,0.1044
51.101,0,0.8956,0.1044
51.201,0,0.8956,0.1044
51.301,0,0.8956,0.1044
51.401,0,0.8956,0.1044
51.501,0,0.8956,0.1044
51.601,0,0.8956,0.1044
51.701,0,0.8956,0.1044
51.801,0,0.8956,0.1044
51.901,0,0.8956,0.1044
52.001,0,0.8956,0.1044
52.101,0,0.8956,0.1044
52.201,0,0.8956,0.1044
52.301,0,0.8956,0.1044
52.401,0,0.8956,0.1044
52.501,0,0.8956,0.1044
52.601,0,0.8956,0.1044
52.700,0,0.8956,0.1044
52.800,0,0.8956,0.1044
52.900,0,0.8956,0.1044
53.000,0,0.8956,0.1044
53.100,0,0.8956,0.1044
53.200,0,0.8956,0.1044
53.299,0,0.8956,0.1044
53.399,0,0.8956,0.1044
53.499,0,0.8956,0.1044
53.599,0,0.8956,0.1044
53.699,0,0.8956,0.1044
53.800,0,0.8956,0.1044
53.899,0,0.8956,0.1044
54.000,0,0.8956,0.1044
54.099,0,0.8956,0.1044
54.200,0,0.8956,0.1044
54.300,0,0.8956,0.1044
54.400,0,0.8956,0.1044
54.500,0,0.8956,0.1044
54.600,0,0.8956,0.1044
54.700,0,0.8956,0.1044
54.800,0,0.8956,0.1044
54.900,0,0.8956,0.1044
55.000,0,0.8956,0.1044
55.100,0,0.8956,0.1044
55.200,0,0.8956,0.1044
55.300,0,0.8956,0.1044
55.401,0,0.8956,0.1044
55.500,1,0.9180,0.9180
55.600,1,0.9180,0.9180
55.700,1,0.9180,0.9180
55.801,1,0.9180,0.9180
55.900,1,0.9180,0.9180
56.000,0,0.8786,0.1214
56.100,0,0.9964,0.0036
56.200,0,0.9964,0.0036
56.300,0,0.9964,0.0036
56.401,0,0.9964,0.0036
56.500,0,0.9964,0.0036
56.600,0,0.7921,0.2079
56.700,0,0.7921,0.2079
56.801,0,0.7921,0.2079
56.900,0,0.7921,0.2079
57.000,0,0.7921,0.2079
57.100,1,1.0000,1.0000
57.200,1,1.0000,1.0000
57.300,1,1.0000,1.0000
57.401,1,1.0000,1.0000
57.501,1,1.0000,1.0000
57.601,1,1.0000,1.0000
57.700,1,1.0000,1.0000
57.801,1,1.0000,1.0000
57.899,1,1.0000,1.0000
58.000,1,1.0000,1.0000
58.100,1,1.0000,1.0000
58.200,1,1.0000,1.0000
58.300,1,1.0000,1.0000
58.401,1,1.0000,1.0000
58.500,1,1.0000,1.0000
58.601,1,1.0000,1.0000
58.700,1,1.0000,1.0000
58.801,1,1.0000,1.0000
58.900,1,1.0000,1.0000
59.001,1,1.0000,1.0000
59.100,1,1.0000,1.0000
59.201,1,1.0000,1.0000
59.300,1,1.0000,1.0000
59.401,1,1.0000,1.0000
59.500,1,1.0000,1.0000
59.601,1,1.0000,1.0000
59.701,1,1.0000,1.0000
59.801,1,1.0000,1.0000
59.900,1,1.0000,1.0000
60.001,1,1.0000,1.0000
60.101,1,1.0000,1.0000
60.201,1,1.0000,1.0000
60.301,1,1.0000,1.0000
60.401,1,1.0000,1.0000
60.501,1,1.0000,1.0000
60.601,1,1.0000,1.0000
60.701,1,1.0000,1.0000
60.801,1,1.0000,1.0000
60.901,1,1.0000,1.0000
61.001,1,1.0000,1.0000
61.101,1,1.0000,1.0000
61.201,1,1.0000,1.0000
61.301,1,1.0000,1.0000
61.401,0,0.7921,0.2079
61.501,0,0.7921,0.2079
61.601,0,0.7921,0.2079
61.700,0,0.7921,0.2079
61.800,0,0.7921,0.2079
61.900,0,0.7921,0.2079
62.000,0,0.7921,0.2079
62.100,1,1.0000,1.0000
62.200,1,1.0000,1.0000
62.299,1,1.0000,1.0000
62.400,1,1.0000,1.0000
62.500,1,1.0000,1.0000
62.600,1,1.0000,1.0000
62.700,1,1.0000,1.0000
62.800,1,1.0000,1.0000
62.900,1,1.0000,1.0000
63.000,1,1.0000,1.0000
63.100,1,1.0000,1.0000
63.200,1,1.0000,1.0000
63.300,1,1.0000,1.0000
63.400,1,1.0000,1.0000
63.500,1,1.0000,1.0000
63.600,1,1.0000,1.0000
63.700,1,1.0000,1.0000
63.800,1,1.0000,1.0000
63.900,0,0.7921,0.2079
64.000,0,0.7921,0.2079
64.100,0,0.7921,0.2079
64.200,0,0.7921,0.2079
64.300,0,0.7921,0.2079
64.400,0,0.7921,0.2079
64.500,1,1.0000,1.0000
64.600,0,0.7921,0.2079
64.700,0,0.7921,0.2079
64.800,0,0.7921,0.2079
64.901,0,0.7921,0.2079
65.000,1,0.4605,0.4605
65.100,1,0.4605,0.4605
65.200,1,0.4605,0.4605
65.300,1,0.4605,0.4605
65.400,1,0.4605,0.4605
65.500,1,0.4605,0.4605
65.600,1,0.4605,0.4605
65.700,1,0.4605,0.4605
65.800,1,0.4605,0.4605
65.900,1,0.4605,0.4605
66.000,1,0.4605,0.4605
66.100,1,0.4605,0.4605
66.200,1,0.4605,0.4605
66.301,1,0.4605,0.4605
66.400,1,0.4605,0.4605
66.500,1,0.4605,0.4605
66.600,1,0.4605,0.4605
66.700,1,0.4605,0.4605
66.801,1,0.4605,0.4605
66.901,1,0.4605,0.4605
67.000,0,0.7921,0.2079
67.100,1,1.0000,1.0000
67.200,1,1.0000,1.0000
67.300,1,1.0000,1.0000
67.400,1,1.0000,1.0000
67.501,1,1.0000,1.0000
67.601,1,1.0000,1.0000
67.701,1,1.0000,1.0000
67.801,1,1.0000,1.0000
67.901,1,1.0000,1.0000
68.001,1,1.0000,1.0000
68.100,1,1.0000,1.0000
68.201,1,1.0000,1.0000
68.300,1,1.0000,1.0000
68.401,1,1.0000,1.0000
68.501,1,1.0000,1.0000
68.601,1,1.0000,1.0000
68.701,1,1.0000,1.0000
68.801,1,1.0000,1.0000
68.901,1,1.0000,1.0000
69.001,1,1.0000,1.0000
69.101,1,1.0000,1.0000
69.201,1,1.0000,1.0000
69.301,1,1.0000,1.0000
69.401,1,1.0000,1.0000
69.500,1,1.0000,1.0000
69.601,1,1.0000,1.0000
69.701,1,1.0000,1.0000
69.801,1,1.0000,1.0000
69.901,1,1.0000,1.0000
70.001,1,1.0000,1.0000
70.101,1,1.0000,1.0000
70.201,1,1.0000,1.0000
70.301,1,1.0000,1.0000
70.401,1,1.0000,1.0000
70.501,1,1.0000,1.0000
70.601,1,1.0000,1.0000
70.700,1,1.0000,1.0000
70.800,1,1.0000,1.0000
70.900,1,1.0000,1.0000
71.000,1,1.0000,1.0000
71.100,1,1.0000,1.0000
71.200,1,1.0000,1.0000
71.300,1,1.0000,1.0000
71.400,1,1.0000,1.0000
71.499,1,1.0000,1.0000
71.600,1,1.0000,1.0000
71.700,1,1.0000,1.0000
71.800,1,1.0000,1.0000
71.900,1,1.0000,1.0000
72.000,1,1.0000,1.0000
72.100,1,1.0000,1.0000
72.200,1,1.0000,1.0000
72.300,1,1.0000,1.0000
72.400,1,1.0000,1.0000
72.500,1,1.0000,1.0000
72.600,1,1.0000,1.0000
72.701,1,1.0000,1.0000
72.800,1,1.0000,1.0000
72.900,1,1.0000,1.0000
73.000,1,1.0000,1.0000
73.100,1,1.0000,1.0000
73.200,1,1.0000,1.0000
73.300,1,1.0000,1.0000
73.400,1,1.0000,1.0000
73.500,1,1.0000,1.0000
73.600,1,1.0000,1.0000
73.700,1,1.0000,1.0000
73.800,1,1.0000,1.0000
73.900,1,1.0000,1.0000
74.000,1,1.0000,1.0000
74.100,1,1.0000,1.0000
74.200,1,1.0000,1.0000
74.300,1,1.0000,1.0000
74.400,1,1.0000,1.0000
74.500,1,1.0000,1.0000
74.600,1,1.0000,1.0000
74.700,1,1.0000,1.0000
74.800,1,1.0000,1.0000
74.900,1,1.0000,1.0000
75.000,1,1.0000,1.0000
75.101,1,1.0000,1.0000
75.200,1,1.0000,1.0000
75.300,1,1.0000,1.0000
75.400,1,1.0000,1.0000
75.500,1,1.0000,1.0000
75.600,1,1.0000,1.0000
75.700,1,1.0000,1.0000
75.800,1,1.0000,1.0000
75.900,1,1.0000,1.0000
75.999,1,1.0000,1.0000
76.100,1,1.0000,1.0000
76.200,1,1.0000,1.0000
76.300,1,1.0000,1.0000
76.400,1,1.0000,1.0000
76.500,1,1.0000,1.0000
76.600,1,1.0000,1.0000
76.700,1,1.0000,1.0000
76.801,1,1.0000,1.0000
76.900,1,1.0000,1.0000
77.001,1,1.0000,1.0000
77.101,1,1.0000,1.0000
77.201,1,1.0000,1.0000
77.300,1,1.0000,1.0000
77.400,1,1.0000,1.0000
77.501,1,1.0000,1.0000
77.600,1,1.0000,1.0000
77.700,1,1.0000,1.0000
77.800,1,1.0000,1.0000
77.901,1,1.0000,1.0000
78.001,1,1.0000,1.0000
78.101,1,1.0000,1.0000
78.201,1,1.0000,1.0000
78.301,1,1.0000,1.0000
78.401,1,1.0000,1.0000
78.501,1,1.0000,1.0000
78.601,1,1.0000,1.0000
78.701,1,1.0000,1.0000
78.801,1,1.0000,1.0000
78.900,1,1.0000,1.0000
79.001,1,1.0000,1.0000
79.101,1,1.0000,1.0000
79.201,1,1.0000,1.0000
79.301,1,1.0000,1.0000
79.401,1,1.0000,1.0000
79.501,1,1.0000,1.0000
79.600,1,1.0000,1.0000
79.700,1,1.0000,1.0000
79.800,1,1.0000,1.0000
79.900,1,1.0000,1.0000
80.000,1,1.0000,1.0000
80.100,1,1.0000,1.0000
80.200,1,1.0000,1.0000
80.300,1,1.0000,1.0000
80.400,1,1.0000,1.0000
80.500,1,1.0000,1.0000
80.600,1,1.0000,1.0000
80.701,1,1.0000,1.0000
80.800,1,1.0000,1.0000
80.900,1,1.0000,1.0000
81.000,1,1.0000,1.0000
81.100,1,1.0000,1.0000
81.200,1,1.0000,1.0000
81.300,1,1.0000,1.0000
81.400,1,1.0000,1.0000
81.500,1,1.0000,1.0000
81.600,1,1.0000,1.0000
81.700,1,1.0000,1.0000
81.800,1,1.0000,1.0000
81.900,1,1.0000,1.0000
82.000,1,1.0000,1.0000
82.100,1,1.0000,1.0000
82.200,1,1.0000,1.0000
82.300,1,1.0000,1.0000
82.400,1,1.0000,1.0000
82.500,1,1.0000,1.0000
82.600,1,1.0000,1.0000
82.700,1,1.0000,1.0000
82.800,1,1.0000,1.0000
82.900,1,1.0000,1.0000
83.000,1,1.0000,1.0000
83.100,1,1.0000,1.0000
83.200,1,1.0000,1.0000
83.300,1,1.0000,1.0000
83.400,1,1.0000,1.0000
83.499,1,1.0000,1.0000
83.599,1,1.0000,1.0000
83.700,1,1.0000,1.0000
83.800,1,1.0000,1.0000
83.900,1,1.0000,1.0000
84.000,1,1.0000,1.0000
84.100,1,1.0000,1.0000
84.200,1,1.0000,1.0000
84.300,1,1.0000,1.0000
84.400,1,1.0000,1.0000
84.500,1,1.0000,1.0000
84.600,1,1.0000,1.0000
84.700,1,1.0000,1.0000
84.800,1,1.0000,1.0000
84.900,1,1.0000,1.0000
85.000,1,1.0000,1.0000
85.100,1,1.0000,1.0000
85.200,1,1.0000,1.0000
85.300,1,1.0000,1.0000
85.400,1,1.0000,1.0000
85.500,1,1.0000,1.0000
85.600,1,1.0000,1.0000
85.701,1,1.0000,1.0000
85.801,1,1.0000,1.0000
85.900,1,1.0000,1.0000
86.000,1,1.0000,1.0000
86.100,1,1.0000,1.0000
86.200,1,1.0000,1.0000
86.300,1,1.0000,1.0000
86.400,1,1.0000,1.0000
86.500,1,1.0000,1.0000
86.600,1,1.0000,1.0000
86.700,1,1.0000,1.0000
86.800,1,1.0000,1.0000
86.901,1,1.0000,1.0000
87.000,1,1.0000,1.0000
87.101,1,1.0000,1.0000
87.201,1,1.0000,1.0000
87.300,1,1.0000,1.0000
87.399,1,1.0000,1.0000
87.500,1,1.0000,1.0000
87.600,1,1.0000,1.0000
87.701,1,1.0000,1.0000
87.801,1,1.0000,1.0000
87.900,1,1.0000,1.0000
88.000,1,1.0000,1.0000
88.101,1,1.0000,1.0000
