time_seconds,type,message
0.005,"telemetry","packetCounter: 28603 | sampleTimeFine: 2889239 | Roll: -179.32° Pitch: 0.47° Yaw: -174.42° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (0.27, -0.35, 0.08) deg/s"
0.010,"telemetry","packetCounter: 28604 | sampleTimeFine: 2889339 | Roll: -179.32° Pitch: 0.46° Yaw: -174.43° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (-0.64, 0.22, 0.23) deg/s"
0.015,"telemetry","packetCounter: 28605 | sampleTimeFine: 2889439 | Roll: -179.32° Pitch: 0.46° Yaw: -174.44° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (0.04, 0.00, -0.01) deg/s"
0.019,"telemetry","packetCounter: 28606 | sampleTimeFine: 2889539 | Roll: -179.31° Pitch: 0.46° Yaw: -174.44° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (0.24, -0.34, -0.02) deg/s"
0.023,"telemetry","packetCounter: 28607 | sampleTimeFine: 2889639 | Roll: -179.31° Pitch: 0.46° Yaw: -174.45° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.41, -0.25, 0.02) deg/s"
0.028,"telemetry","packetCounter: 28608 | sampleTimeFine: 2889739 | Roll: -179.31° Pitch: 0.46° Yaw: -174.45° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.30, 0.08, 0.17) deg/s"
0.032,"telemetry","packetCounter: 28609 | sampleTimeFine: 2889839 | Roll: -179.31° Pitch: 0.45° Yaw: -174.45° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.08, -0.06, -0.11) deg/s"
0.036,"telemetry","packetCounter: 28610 | sampleTimeFine: 2889939 | Roll: -179.31° Pitch: 0.45° Yaw: -174.45° | Acc: (-0.01, -0.09, -9.81) m/s² | Gyro: (-0.56, -0.33, -0.13) deg/s"
0.041,"telemetry","packetCounter: 28611 | sampleTimeFine: 2890039 | Roll: -179.31° Pitch: 0.45° Yaw: -174.46° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.54, 0.07, 0.05) deg/s"
0.045,"telemetry","packetCounter: 28612 | sampleTimeFine: 2890139 | Roll: -179.31° Pitch: 0.45° Yaw: -174.47° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.56, -0.56, -0.11) deg/s"
0.049,"telemetry","packetCounter: 28613 | sampleTimeFine: 2890239 | Roll: -179.31° Pitch: 0.45° Yaw: -174.46° | Acc: (-0.02, -0.09, -9.81) m/s² | Gyro: (-0.32, -0.40, -0.43) deg/s"
0.053,"telemetry","packetCounter: 28614 | sampleTimeFine: 2890339 | Roll: -179.31° Pitch: 0.45° Yaw: -174.46° | Acc: (-0.01, -0.09, -9.82) m/s² | Gyro: (-0.26, -0.56, -0.21) deg/s"
0.058,"telemetry","packetCounter: 28615 | sampleTimeFine: 2890439 | Roll: -179.31° Pitch: 0.46° Yaw: -174.45° | Acc: (-0.02, -0.10, -9.81) m/s² | Gyro: (-0.43, -0.27, -0.01) deg/s"
0.062,"telemetry","packetCounter: 28616 | sampleTimeFine: 2890539 | Roll: -179.31° Pitch: 0.45° Yaw: -174.44° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (-0.49, -0.31, -0.34) deg/s"
0.066,"telemetry","packetCounter: 28617 | sampleTimeFine: 2890639 | Roll: -179.31° Pitch: 0.45° Yaw: -174.40° | Acc: (-0.03, -0.09, -9.81) m/s² | Gyro: (-1.07, 0.19, 0.01) deg/s"
0.071,"telemetry","packetCounter: 28618 | sampleTimeFine: 2890739 | Roll: -179.31° Pitch: 0.45° Yaw: -174.35° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.12, 0.00, -0.19) deg/s"
0.075,"telemetry","packetCounter: 28619 | sampleTimeFine: 2890839 | Roll: -179.31° Pitch: 0.44° Yaw: -174.34° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.62, 0.12, -0.35) deg/s"
0.079,"telemetry","packetCounter: 28620 | sampleTimeFine: 2890939 | Roll: -179.31° Pitch: 0.44° Yaw: -174.33° | Acc: (-0.02, -0.10, -9.82) m/s² | Gyro: (-0.64, -0.01, -0.27) deg/s"
0.085,"telemetry","packetCounter: 30604 | sampleTimeFine: 3091463 | Acc: (-0.01, -0.06, -7.35) m/s² | Gyro: (-0.92, -0.21, -0.50) deg/s"
0.090,"telemetry","packetCounter: 30605 | sampleTimeFine: 3091563 | Roll: -179.49° Pitch: 0.08° Yaw: -179.99° | Acc: (-0.02, -0.09, -9.82) m/s² | Gyro: (-0.15, 0.34, -0.66) deg/s"
