time_seconds,type,message
0.002,"telemetry","packetCounter: 37587 | sampleTimeFine: 10341005 | Roll: 179.91° Pitch: -0.28° Yaw: -177.73° | Acc: (0.02, 0.02, -9.81) m/s² | Gyro: (-0.76, -0.25, -0.18) deg/s"
0.004,"telemetry","packetCounter: 37588 | sampleTimeFine: 10341105 | Roll: 179.91° Pitch: -0.28° Yaw: -177.73° | Acc: (0.03, 0.03, -9.81) m/s² | Gyro: (-0.19, -0.33, 0.05) deg/s"
0.006,"telemetry","packetCounter: 37589 | sampleTimeFine: 10341205 | Roll: 179.91° Pitch: -0.29° Yaw: -177.74° | Acc: (0.02, 0.02, -9.82) m/s² | Gyro: (-0.74, -0.36, -0.13) deg/s"
0.008,"telemetry","packetCounter: 37590 | sampleTimeFine: 10341305 | Roll: 179.92° Pitch: -0.28° Yaw: -177.74° | Acc: (0.02, 0.02, -9.81) m/s² | Gyro: (-0.12, -0.97, -0.15) deg/s"
0.010,"telemetry","packetCounter: 37591 | sampleTimeFine: 10341405 | Roll: 179.92° Pitch: -0.28° Yaw: -177.75° | Acc: (0.03, 0.02, -9.83) m/s² | Gyro: (0.36, -0.07, -0.56) deg/s"
0.011,"telemetry","packetCounter: 37592 | sampleTimeFine: 10341505 | Roll: 179.92° Pitch: -0.27° Yaw: -177.76° | Acc: (0.02, 0.02, -9.81) m/s² | Gyro: (-0.76, -1.03, -0.36) deg/s"
0.013,"telemetry","packetCounter: 37593 | sampleTimeFine: 10341605 | Roll: 179.92° Pitch: -0.27° Yaw: -177.75° | Acc: (0.03, 0.01, -9.81) m/s² | Gyro: (0.22, 0.18, -0.72) deg/s"
0.015,"telemetry","packetCounter: 37594 | sampleTimeFine: 10341705 | Roll: 179.92° Pitch: -0.27° Yaw: -177.75° | Acc: (0.03, 0.02, -9.82) m/s² | Gyro: (-0.29, -0.35, -0.17) deg/s"
0.016,"telemetry","packetCounter: 37595 | sampleTimeFine: 10341805 | Roll: 179.92° Pitch: -0.27° Yaw: -177.76° | Acc: (0.01, 0.02, -9.81) m/s² | Gyro: (-0.58, -0.32, -0.63) deg/s"
0.018,"telemetry","packetCounter: 37596 | sampleTimeFine: 10341905 | Roll: 179.91° Pitch: -0.27° Yaw: -177.76° | Acc: (0.01, 0.02, -9.81) m/s² | Gyro: (-0.77, -0.75, -0.52) deg/s"
0.020,"telemetry","packetCounter: 37597 | sampleTimeFine: 10342005 | Roll: 179.92° Pitch: -0.27° Yaw: -177.77° | Acc: (0.03, 0.02, -9.80) m/s² | Gyro: (-0.13, -0.28, 0.11) deg/s"
0.022,"telemetry","packetCounter: 37598 | sampleTimeFine: 10342105 | Roll: 179.92° Pitch: -0.27° Yaw: -177.78° | Acc: (0.02, 0.02, -9.81) m/s² | Gyro: (-0.47, -0.31, -0.03) deg/s"
0.023,"telemetry","packetCounter: 37599 | sampleTimeFine: 10342205 | Roll: 179.91° Pitch: -0.27° Yaw: -177.78° | Acc: (0.02, 0.02, -9.81) m/s² | Gyro: (-0.50, -0.13, -0.53) deg/s"
0.025,"telemetry","packetCounter: 37600 | sampleTimeFine: 10342305 | Roll: 179.91° Pitch: -0.27° Yaw: -177.79° | Acc: (0.03, 0.01, -9.81) m/s² | Gyro: (-0.53, 0.26, -0.35) deg/s"
0.027,"telemetry","packetCounter: 37601 | sampleTimeFine: 10342405 | Roll: 179.91° Pitch: -0.27° Yaw: -177.79° | Acc: (0.03, 0.02, -9.81) m/s² | Gyro: (-0.17, -0.61, -0.28) deg/s"
