time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.001342,54106,5447750,,176.19470215,3.01646256,-179.01567078,,,,,-0.43445328,0.96564239,-8.73411560,-0.03438029,0.38279855,-1.02560306,-2.43718801,-1.52005348,-0.24099976,0.28746083,0.15405665,1.16518545,,,,,,,3,,,,,,,,,
0.002545,54107,5447850,,176.17480469,3.03953576,-179.01383972,,,,,-0.09415886,-1.37629390,-10.05316257,-0.39686674,-2.04913330,0.11572564,0.77598500,-0.43447388,-1.15129509,0.28689668,0.15262772,1.16169667,,,,,,,3,,,,,,,,,
0.003690,54108,5447950,,176.22094727,3.03963900,-178.99612427,,,,,-0.15036568,0.19567713,-9.73479176,-0.35830194,-0.45435655,-0.09486794,0.06127104,-0.66082657,0.84667479,0.29085654,0.15207867,1.16715014,,,,,,,3,,,,,,,,,
0.004826,54109,5448050,,176.20967102,3.03627110,-179.02117920,,,,,-0.19566227,1.81438267,-9.42658997,-0.32877713,1.18093514,-0.29220366,-2.50850821,-0.93989390,0.99642215,0.29328626,0.14963740,1.16811323,,,,,,,3,,,,,,,,,
0.006039,54110,5448150,,176.18995667,3.04786563,-179.03753662,,,,,-0.39013076,-0.06974373,-10.73440361,-0.16395593,-0.78048170,0.89653611,2.35257627,0.49447736,-0.97145130,0.29033571,0.15016858,1.16464353,,,,,,,3,,,,,,,,,
0.007185,54111,5448250,,176.24024963,3.03913856,-179.00067139,,,,,-0.07322782,-0.06033602,-10.36470604,-0.46419418,-0.74891776,0.51219261,0.90769276,-2.48083612,-2.77687509,0.29223317,0.15109618,1.16565716,,,,,,,3,,,,,,,,,
0.008312,54112,5448350,,176.25494385,3.04466391,-178.98880005,,,,,-0.35688564,0.31386811,-9.40134716,-0.13720344,-0.30556199,-0.40885782,-2.99708872,1.01865271,1.96481000,0.29081422,0.15064029,1.16514814,,,,,,,3,,,,,,,,,
0.009438,54113,5448450,,176.21463013,3.02367687,-179.01296997,,,,,-0.83777410,0.26747561,-9.31747150,0.35080865,-0.34087008,-0.47080278,-0.78304122,1.66883912,-0.53766753,0.29124159,0.15015377,1.16365826,,,,,,,3,,,,,,,,,
0.010570,54114,5448550,,176.23350525,2.99750495,-178.99102783,,,,,-0.31986052,1.47112370,-10.06614780,-0.22709504,0.80261147,0.32905293,0.35244662,-1.25792672,-1.05358069,0.28990883,0.14969535,1.16562343,,,,,,,3,,,,,,,,,
0.012059,54115,5448650,,176.23080444,2.99800873,-178.98660278,,,,,-0.12002055,0.28897786,-9.49220085,-0.37033230,-0.34356809,-0.33209288,-2.39567050,0.79039648,1.16505930,0.28846279,0.15163964,1.16564691,,,,,,,3,,,,,,,,,
0.013253,54116,5448750,,176.19851685,2.99818993,-179.00515747,,,,,-0.22439691,-0.40585497,-9.53235912,-0.25406852,-1.04060602,-0.33229697,-0.79718249,-0.73909055,-0.91200037,0.28943864,0.14970326,1.16562116,,,,,,,3,,,,,,,,,
0.014305,54117,5448850,,176.23088074,2.99865294,-178.99291992,,,,,0.07565477,0.84553754,-10.41526890,-0.62401128,0.14870721,0.61573136,1.78650353,-0.14954742,-0.67967143,0.28994328,0.14969434,1.16661310,,,,,,,3,,,,,,,,,
0.015201,54118,5448950,,176.25976562,2.99606156,-178.99134827,,,,,-0.32127288,-0.41361135,-9.49976254,-0.15344611,-1.03808880,-0.36099887,-2.06574205,0.85193883,-0.75715203,0.29238036,0.14965223,1.16909838,,,,,,,3,,,,,,,,,
0.015992,54119,5449050,,176.22790527,2.98505497,-178.99092102,,,,,-0.41807005,0.36451173,-9.77725124,-0.08695063,-0.28188455,-0.02634025,-2.29059572,-0.56471743,0.22766909,0.29231980,0.15013389,1.16762149,,,,,,,3,,,,,,,,,
0.016770,54120,5449150,,176.22676086,2.98059130,-178.98184204,,,,,-0.46156254,1.71580291,-10.21719360,-0.09267619,1.04038918,0.50180340,1.39833118,0.64703641,-1.48166258,0.29181567,0.14918305,1.16611958,,,,,,,3,,,,,,,,,
0.017592,54121,5449250,,176.25120544,2.95959806,-178.96479797,,,,,-0.19556718,0.38517037,-10.42317295,-0.33800566,-0.30398682,0.60604215,-0.26218724,0.65941026,-1.51222661,0.29286879,0.14772427,1.16857553,,,,,,,3,,,,,,,,,
0.018193,54122,5449350,,176.25569153,2.94585085,-178.95829773,,,,,-0.63188547,-1.17905319,-8.86894989,0.21122411,-1.75194204,-1.02106094,-0.57348381,-1.30971727,1.71316203,0.29144049,0.14870828,1.16858399,,,,,,,3,,,,,,,,,
0.018729,54123,5449450,,176.26824951,2.96120262,-178.95683289,,,,,-0.43404162,1.01964796,-8.89599609,-0.03628212,0.43787640,-0.86083698,-0.03355276,-0.92784032,-1.46204831,0.29129428,0.14823271,1.16412294,,,,,,,3,,,,,,,,,
0.019270,54124,5449550,,176.27020264,2.96183228,-178.94706726,,,,,0.01567260,1.17572308,-10.36818504,-0.56227267,0.48819536,0.59284079,-0.96267845,0.79817783,-0.25716839,0.29138932,0.14775003,1.16658950,,,,,,,3,,,,,,,,,
0.019850,54125,5449650,,176.25318909,2.94269180,-178.96644592,,,,,-0.31663576,-0.99653232,-9.82430458,-0.15527695,-1.63820505,-0.07335997,0.18008616,-0.28825391,0.37405590,0.29192686,0.15061940,1.17010093,,,,,,,3,,,,,,,,,
0.020796,54248,5464017,,,,,,,,,-0.05463312,-5.71747208,-6.65382767,,,,0.33049615,-0.51792994,-1.32047439,0.29819471,0.13371626,1.16541195,,,,,,,1,,,,,,,,,
0.027232,54249,5464117,,-147.97531128,0.08220147,-179.94821167,,,,,-0.35631880,0.57570320,-9.63078976,0.20805176,4.15092945,-1.52539289,-0.93557690,-1.04267694,-2.21674259,0.29480785,0.13521411,1.16343963,,,,,,,3,,,,,,,,,
0.037270,54250,5464217,,-147.96806335,0.07873349,-179.90415955,,,,,-0.54967850,-0.24617571,-10.49773884,0.53127098,5.36184597,-0.78607130,1.55025721,0.81636251,-3.15359588,0.29226589,0.13813856,1.15951514,,,,,,,3,,,,,,,,,
0.047276,54251,5464317,,-147.95365906,0.04177377,-179.88739014,,,,,-0.73373312,0.22820860,-9.10076427,0.71789217,5.02259111,-2.22124815,-3.19676737,-1.01479173,-0.57145925,0.29384086,0.13667034,1.16345787,,,,,,,3,,,,,,,,,
0.057232,54252,5464417,,-148.00546265,0.05906631,-179.88822937,,,,,-0.58296841,1.26574063,-9.03678036,0.56380105,5.86319780,-2.82121563,-2.81976398,-2.40413716,-0.70976252,0.29603276,0.13471003,1.17135394,,,,,,,3,,,,,,,,,
