time_seconds,packet_counter,sample_time_fine,utc_time,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,quat_w,quat_x,quat_y,quat_z,acc_x,acc_y,acc_z,free_acc_x,free_acc_y,free_acc_z,gyro_x_dps,gyro_y_dps,gyro_z_dps,mag_x,mag_y,mag_z,lat,lon,altitude,vel_x,vel_y,vel_z,status_word,temperature,baropressure,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z
0.000577,36209,23393748,,179.46731567,0.58700705,-143.22160339,,,,,-0.06895899,0.07912038,-9.81683636,-0.01824299,-0.02916856,0.00169373,-0.33433733,-0.74678999,-0.04416194,-0.05910687,0.35099444,1.01022100,,,,,,,3,,,,,,,,,
0.001027,36210,23393848,,179.46900940,0.58474493,-143.21652222,,,,,-0.07539301,0.08897740,-9.81229401,-0.01872724,-0.01660041,-0.00268745,-0.06136934,-0.09413323,-0.84624262,-0.05810543,0.34953719,1.01119256,,,,,,,3,,,,,,,,,
0.001381,36211,23393948,,179.47007751,0.58666050,-143.21582031,,,,,-0.06353274,0.08771432,-9.81887817,-0.02761432,-0.02518164,0.00376129,-0.56703398,-0.30929090,-0.29428452,-0.06144790,0.34863433,1.00918245,,,,,,,3,,,,,,,,,
0.001741,36212,23394048,,179.47090149,0.58666408,-143.21279907,,,,,-0.05926535,0.07779310,-9.81205559,-0.02550214,-0.03513230,-0.00319839,-0.01392346,-0.29525638,-0.38641536,-0.06250153,0.35105288,1.00723636,,,,,,,3,,,,,,,,,
0.002146,36213,23394148,,179.47442627,0.58651114,-143.20011902,,,,,-0.05510059,0.08098202,-9.80448246,-0.03096851,-0.03470483,-0.01078010,-0.16040738,-0.35531146,-1.05169236,-0.06250205,0.35201263,1.00774634,,,,,,,3,,,,,,,,,
0.002529,36214,23394248,,179.47358704,0.58351576,-143.19100952,,,,,-0.05951612,0.08730440,-9.81063557,-0.03062606,-0.02691413,-0.00452399,-0.47278329,-0.12915805,-0.49287968,-0.06156167,0.35199681,1.00775087,,,,,,,3,,,,,,,,,
0.002873,36215,23394348,,179.47438049,0.58382881,-143.18391418,,,,,-0.05892272,0.08789053,-9.81201172,-0.03152155,-0.02676911,-0.00314784,-0.44803981,-0.25974369,-0.35441595,-0.06204857,0.35104549,1.00674379,,,,,,,3,,,,,,,,,
0.003242,36216,23394448,,179.47367859,0.58070290,-143.17858887,,,,,-0.06667251,0.08889945,-9.81542206,-0.02539437,-0.02125322,0.00035238,-0.64905617,-0.13491026,-0.29950017,-0.06108996,0.34910962,1.00622320,,,,,,,3,,,,,,,,,
0.003571,36217,23394548,,179.47224426,0.58110279,-143.18083191,,,,,-0.06905074,0.07747786,-9.81167793,-0.01685779,-0.02905348,-0.00347662,-0.36690914,-0.53607103,0.07081658,-0.06243109,0.34817153,1.00768590,,,,,,,3,,,,,,,,,
0.003905,36218,23394648,,179.47207642,0.57674861,-143.17570496,,,,,-0.05440954,0.08326964,-9.81307602,-0.03119889,-0.03251909,-0.00216794,-0.21809658,0.11175676,0.13602915,-0.06297120,0.35010102,1.00672424,,,,,,,3,,,,,,,,,
0.004266,36219,23394748,,179.47052002,0.57535505,-143.17529297,,,,,-0.06386199,0.08618753,-9.80236340,-0.02499198,-0.02505272,-0.01275611,-0.86203209,-0.45215751,0.28712306,-0.05961986,0.35052374,1.00872672,,,,,,,3,,,,,,,,,
0.004583,36220,23394848,,179.47132874,0.57851917,-143.17373657,,,,,-0.05918125,0.08410669,-9.81478310,-0.02838805,-0.02939647,-0.00040603,-0.02882871,-0.64214397,-0.60812306,-0.05862780,0.35050640,1.01021576,,,,,,,3,,,,,,,,,
0.004894,36221,23394948,,179.46913147,0.58212405,-143.17790222,,,,,-0.06211490,0.08242878,-9.81478214,-0.02498184,-0.03003275,-0.00039625,-0.75934521,-0.63458930,-0.03408180,-0.06006446,0.35101077,1.00972176,,,,,,,3,,,,,,,,,
0.005213,36222,23395048,,179.47061157,0.58454072,-143.17295837,,,,,-0.06587685,0.08147473,-9.81442356,-0.02164881,-0.02816680,-0.00072384,-0.35312470,-0.06208024,-0.74221510,-0.05867113,0.35098755,1.00923359,,,,,,,3,,,,,,,,,
0.005619,36223,23395148,,179.47177124,0.58298337,-143.17372131,,,,,-0.06783438,0.08354026,-9.81579018,-0.02166545,-0.02522063,0.00067949,-0.23093545,-0.39931063,-0.54005639,-0.05820044,0.35001984,1.00872588,,,,,,,3,,,,,,,,,
0.006104,36224,23395248,,179.46894836,0.58274329,-143.17419434,,,,,-0.06709163,0.09050550,-9.81093502,-0.02569090,-0.02052887,-0.00411797,-0.84846077,-0.17831995,-0.79195883,-0.06106437,0.34958875,1.00722039,,,,,,,3,,,,,,,,,
0.006458,36225,23395348,,179.46830750,0.57995093,-143.16931152,,,,,-0.06906781,0.08038501,-9.80513287,-0.01767666,-0.02680395,-0.00999093,-0.32552215,0.10633499,-0.28799992,-0.06198700,0.34864429,1.00720084,,,,,,,3,,,,,,,,,
