time_seconds,total_vibration,rms_x,rms_y,rms_z
5.998,10.403907,5.708636,5.134104,7.020949
6.008,10.444293,5.960805,4.914084,7.028787
6.018,10.490219,5.751039,5.157552,7.097175
6.028,10.682687,5.965668,5.161255,7.203613
6.038,10.74636,5.773928,5.228563,7.403251
6.048,11.037954,5.922853,5.442353,7.558904
6.058,11.072542,5.864208,5.468907,7.63566
6.068,11.166522,5.841204,5.594542,7.698873
6.078,11.147252,6.023703,5.568019,7.548072
6.088,11.068847,5.808839,5.649656,7.540435
6.098,10.980416,6.104461,5.469765,7.306624
6.108,11.049811,5.850606,5.739151,7.411536
6.118,11.263599,6.131417,5.838148,7.429025
6.128,11.237542,6.038527,5.928037,7.394384
6.138,11.570718,6.118238,6.254953,7.571278
6.148,11.455812,6.064562,6.205875,7.479562
6.158,11.43545,6.083424,6.146101,7.48244
6.168,11.405421,6.295494,6.076236,7.316402
6.178,11.592354,6.306992,6.174485,7.515335
6.188,11.928431,6.391644,6.434614,7.747909
6.199,11.931908,6.647508,6.255395,7.684471
6.209,12.112079,6.414713,6.680458,7.805472
6.218,12.196566,6.680422,6.726473,7.67351
6.228,12.006932,6.546483,6.646535,7.558673
6.238,12.356719,6.559463,7.091323,7.705523
6.248,12.161842,6.734316,6.911899,7.401693
6.258,12.278521,6.576146,6.992474,7.65648
6.268,12.342462,6.735366,6.848538,7.750403
6.278,12.323422,6.587581,6.900055,7.801266
6.288,12.545062,6.66022,6.925256,8.066033
6.298,12.550176,6.663618,6.923617,8.072586
6.308,12.481024,6.661073,6.801167,8.071567
6.318,12.469537,6.69633,6.726581,8.087127
6.328,12.414016,6.647811,6.711549,8.054162
6.338,12.377733,6.697861,6.618785,8.033593
6.348,12.400652,6.764316,6.61692,8.014773
6.358,12.409411,6.743161,6.748183,7.936327
6.368,12.478999,6.57229,6.889753,8.066085
6.378,12.303333,6.647389,6.731473,7.865843
6.388,12.350583,6.448784,6.784195,8.05759
6.398,12.567596,6.47673,6.988214,8.1952
6.408,12.194562,6.50372,6.582486,7.942283
6.418,12.314424,6.221509,6.592421,8.335337
6.428,12.660947,6.203097,7.027094,8.511236
6.438,12.253114,6.242832,6.615954,8.209446
6.448,12.470583,5.979091,6.882493,8.508654
6.458,12.846632,6.065545,7.345757,8.618874
6.468,12.721456,6.023187,7.431919,8.385896
6.478,12.839724,5.932539,7.56463,8.511161
6.488,13.099732,5.886827,8.041082,8.502308
6.498,13.158845,5.910378,8.115949,8.506116
6.508,13.153901,5.948161,8.067051,8.518638
6.518,13.293747,5.792248,8.290578,8.627855
6.528,13.307965,6.099992,8.174597,8.547983
6.538,13.330565,5.923589,8.193401,8.688109
6.548,13.5396,5.802864,8.412389,8.881399
6.558,13.419823,6.123312,8.193459,8.686998
6.568,13.388425,5.816127,8.198342,8.843628
6.578,13.495865,6.026511,8.242269,8.825221
6.588,13.144313,6.084174,8.032941,8.439649
6.598,13.229723,5.868305,8.038746,8.715912
6.608,13.392187,6.149004,8.039593,8.76957
6.618,13.172058,6.221139,7.942387,8.468709
6.628,13.055532,6.271855,7.581266,8.581093
6.638,13.088337,6.387421,7.541886,8.580523
6.648,12.984388,6.348631,7.503455,8.484537
6.658,12.856596,6.453843,7.205459,8.468845
6.668,12.763115,6.470086,7.037186,8.456542
6.678,12.793774,6.45075,7.046246,8.509929
6.688,12.551052,6.48791,6.62749,8.456496
6.698,12.427363,6.332786,6.549723,8.452
6.708,12.436187,6.306462,6.633784,8.419038
6.718,12.327364,6.246285,6.488779,8.416861
6.728,12.358495,6.296613,6.552262,8.375734
6.738,12.398341,6.29196,6.58541,8.412044
6.748,12.517975,6.287815,6.636672,8.550887
6.758,12.465655,6.270952,6.619122,8.500291
6.768,12.613937,6.275446,6.81136,8.563618
6.778,12.822146,6.12273,7.004964,8.82327
6.788,12.763665,6.299965,6.948424,8.656846
6.798,12.719243,6.221894,7.015098,8.593927
6.808,13.16447,5.938308,7.445134,9.08899
6.818,13.101297,6.178685,7.356067,8.908204
6.828,12.852558,6.078814,7.317652,8.642235
6.838,13.395157,5.793544,7.841845,9.185345
6.848,13.376681,5.918963,7.778267,9.132363
6.858,12.944411,5.754273,7.520728,8.825234
6.868,13.4168,5.502082,7.861812,9.377074
6.878,13.505815,5.621085,7.897575,9.404188
6.888,13.173946,5.547122,7.706151,9.132225
6.898,13.352207,5.464218,7.901338,9.27322
6.908,13.536681,5.464334,7.994612,9.458804
6.918,13.379474,5.426112,7.932467,9.308256
6.928,13.330766,5.257453,7.903566,9.359603
6.938,13.457353,5.258913,8.008148,9.450596
6.948,13.314,5.149237,8.033297,9.285154
6.958,13.40429,5.371826,8.038117,9.28478
6.968,13.374614,5.46962,7.964314,9.24842
6.978,13.450039,5.283089,8.099415,9.348368
6.988,13.578102,5.306153,8.207816,9.425569
6.998,13.271462,5.335804,7.945853,9.19371
7.008,13.161166,5.220511,7.877357,9.16023
7.018,13.306907,5.100771,7.985234,9.343016
7.028,13.283583,5.175756,7.912344,9.330591
7.038,13.138292,5.165791,7.820076,9.207375
7.048,13.139473,5.279443,7.870803,9.100752
7.058,13.164106,5.291668,7.89605,9.107378
7.068,13.138295,5.289639,7.964763,9.010941
7.078,13.0844,5.279869,7.958984,8.943103
7.088,13.116314,5.258139,8.015587,8.952096
7.098,13.071106,5.230766,7.948809,8.961547
7.108,13.238151,5.230936,8.096137,9.074057
7.118,13.423474,5.26942,8.11897,9.300817
7.128,13.370627,5.247901,8.106479,9.247605
7.138,13.213769,5.247033,7.935913,9.170257
7.148,13.198786,5.237374,7.830081,9.244874
7.158,13.150812,4.979312,7.860473,9.293185
7.168,13.162977,4.862577,7.950866,9.295323
7.178,12.977675,5.013844,7.793387,9.085403
7.188,12.864563,4.999019,7.679691,9.029348
7.198,13.048695,4.96889,7.887046,9.130887
7.208,13.094472,5.064061,7.840895,9.183728
