time_seconds,type,message
0.002,"telemetry","packetCounter: 10680 | sampleTimeFine: 7656792 | Roll: -179.92° Pitch: 0.67° Yaw: -170.94° | Acc: (-0.10, -0.03, -9.81) m/s² | Gyro: (-0.75, -0.01, -0.50) deg/s"
0.004,"telemetry","packetCounter: 10681 | sampleTimeFine: 7656892 | Roll: -179.92° Pitch: 0.67° Yaw: -170.94° | Acc: (-0.10, -0.03, -9.81) m/s² | Gyro: (-0.56, -0.33, -0.45) deg/s"
0.006,"telemetry","packetCounter: 10682 | sampleTimeFine: 7656992 | Roll: -179.92° Pitch: 0.67° Yaw: -170.94° | Acc: (-0.09, -0.03, -9.82) m/s² | Gyro: (-0.12, 0.04, -0.05) deg/s"
0.007,"telemetry","packetCounter: 10683 | sampleTimeFine: 7657092 | Roll: -179.92° Pitch: 0.66° Yaw: -170.94° | Acc: (-0.10, -0.03, -9.81) m/s² | Gyro: (-0.06, 0.01, -0.36) deg/s"
0.009,"telemetry","packetCounter: 10684 | sampleTimeFine: 7657192 | Roll: -179.92° Pitch: 0.66° Yaw: -170.94° | Acc: (-0.09, -0.03, -9.82) m/s² | Gyro: (-0.31, -0.32, -0.74) deg/s"
0.011,"telemetry","packetCounter: 10685 | sampleTimeFine: 7657292 | Roll: -179.92° Pitch: 0.66° Yaw: -170.94° | Acc: (-0.08, -0.03, -9.82) m/s² | Gyro: (-1.05, -0.15, -0.02) deg/s"
0.013,"telemetry","packetCounter: 10686 | sampleTimeFine: 7657392 | Roll: -179.92° Pitch: 0.66° Yaw: -170.94° | Acc: (-0.10, -0.03, -9.81) m/s² | Gyro: (0.03, -0.49, -0.69) deg/s"
0.014,"telemetry","packetCounter: 10687 | sampleTimeFine: 7657492 | Roll: -179.92° Pitch: 0.67° Yaw: -170.93° | Acc: (-0.09, -0.04, -9.82) m/s² | Gyro: (-0.04, -0.76, -0.27) deg/s"
0.016,"telemetry","packetCounter: 10688 | sampleTimeFine: 7657592 | Roll: -179.92° Pitch: 0.67° Yaw: -170.93° | Acc: (-0.10, -0.02, -9.83) m/s² | Gyro: (-0.17, -0.27, 0.13) deg/s"
0.018,"telemetry","packetCounter: 10689 | sampleTimeFine: 7657692 | Roll: -179.91° Pitch: 0.67° Yaw: -170.93° | Acc: (-0.10, -0.04, -9.81) m/s² | Gyro: (-0.10, -0.37, -0.03) deg/s"
0.019,"telemetry","packetCounter: 10690 | sampleTimeFine: 7657792 | Roll: -179.92° Pitch: 0.66° Yaw: -170.93° | Acc: (-0.09, -0.02, -9.82) m/s² | Gyro: (-0.81, 0.26, 0.01) deg/s"
0.021,"telemetry","packetCounter: 10691 | sampleTimeFine: 7657892 | Roll: -179.92° Pitch: 0.66° Yaw: -170.93° | Acc: (-0.09, -0.04, -9.81) m/s² | Gyro: (-0.69, 0.32, -0.26) deg/s"
0.023,"telemetry","packetCounter: 10692 | sampleTimeFine: 7657992 | Roll: -179.92° Pitch: 0.66° Yaw: -170.93° | Acc: (-0.10, -0.04, -9.80) m/s² | Gyro: (-0.42, -0.55, -0.55) deg/s"
0.025,"telemetry","packetCounter: 10693 | sampleTimeFine: 7658092 | Roll: -179.92° Pitch: 0.66° Yaw: -170.92° | Acc: (-0.08, -0.03, -9.81) m/s² | Gyro: (-0.86, -0.29, -0.36) deg/s"
0.026,"telemetry","packetCounter: 10694 | sampleTimeFine: 7658192 | Roll: -179.93° Pitch: 0.66° Yaw: -170.92° | Acc: (-0.09, -0.03, -9.82) m/s² | Gyro: (-0.39, -0.68, -0.16) deg/s"
0.028,"telemetry","packetCounter: 10695 | sampleTimeFine: 7658292 | Roll: -179.92° Pitch: 0.67° Yaw: -170.92° | Acc: (-0.09, -0.02, -9.81) m/s² | Gyro: (0.16, -0.26, -0.18) deg/s"
0.030,"telemetry","packetCounter: 10696 | sampleTimeFine: 7658392 | Roll: -179.92° Pitch: 0.66° Yaw: -170.93° | Acc: (-0.10, -0.04, -9.80) m/s² | Gyro: (-0.15, -0.06, 0.20) deg/s"
