time_seconds,type,message
0.008,"telemetry","packetCounter: 9758 | sampleTimeFine: 998330 | Roll: -177.94° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.11, -0.36, -9.81) m/s² | Gyro: (-0.34, -0.40, -0.73) deg/s"
0.012,"telemetry","packetCounter: 9759 | sampleTimeFine: 998430 | Roll: -177.94° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.10, -0.36, -9.81) m/s² | Gyro: (-0.17, 0.30, 0.17) deg/s"
0.017,"telemetry","packetCounter: 9760 | sampleTimeFine: 998530 | Roll: -177.93° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.09, -0.36, -9.82) m/s² | Gyro: (0.10, -0.21, -0.27) deg/s"
0.021,"telemetry","packetCounter: 9761 | sampleTimeFine: 998630 | Roll: -177.93° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.09, -0.35, -9.81) m/s² | Gyro: (-0.33, -0.34, 0.03) deg/s"
0.025,"telemetry","packetCounter: 9762 | sampleTimeFine: 998730 | Roll: -177.93° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.10, -0.35, -9.81) m/s² | Gyro: (-0.48, -0.30, 0.00) deg/s"
0.030,"telemetry","packetCounter: 9763 | sampleTimeFine: 998830 | Roll: -177.93° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.10, -0.37, -9.81) m/s² | Gyro: (-0.25, -0.08, -0.07) deg/s"
0.034,"telemetry","packetCounter: 9764 | sampleTimeFine: 998930 | Roll: -177.93° Pitch: 0.74° Yaw: 155.61° | Acc: (-0.09, -0.36, -9.82) m/s² | Gyro: (0.26, -0.69, -0.44) deg/s"
0.038,"telemetry","packetCounter: 9765 | sampleTimeFine: 999030 | Roll: -177.93° Pitch: 0.74° Yaw: 155.62° | Acc: (-0.10, -0.36, -9.81) m/s² | Gyro: (-0.54, -0.76, -0.33) deg/s"
0.043,"telemetry","packetCounter: 9766 | sampleTimeFine: 999130 | Roll: -177.93° Pitch: 0.74° Yaw: 155.62° | Acc: (-0.11, -0.35, -9.81) m/s² | Gyro: (-0.25, -0.11, -0.54) deg/s"
0.047,"telemetry","packetCounter: 9767 | sampleTimeFine: 999230 | Roll: -177.93° Pitch: 0.74° Yaw: 155.63° | Acc: (-0.09, -0.36, -9.81) m/s² | Gyro: (-0.42, -0.10, -0.21) deg/s"
0.052,"telemetry","packetCounter: 9768 | sampleTimeFine: 999330 | Roll: -177.93° Pitch: 0.74° Yaw: 155.64° | Acc: (-0.10, -0.36, -9.81) m/s² | Gyro: (-0.42, -0.37, -0.44) deg/s"
0.056,"telemetry","packetCounter: 9769 | sampleTimeFine: 999430 | Roll: -177.93° Pitch: 0.75° Yaw: 155.63° | Acc: (-0.10, -0.35, -9.81) m/s² | Gyro: (-0.22, -0.56, -0.02) deg/s"
0.060,"telemetry","packetCounter: 9770 | sampleTimeFine: 999530 | Roll: -177.93° Pitch: 0.75° Yaw: 155.63° | Acc: (-0.10, -0.35, -9.81) m/s² | Gyro: (-0.20, -0.21, -0.16) deg/s"
0.065,"telemetry","packetCounter: 9771 | sampleTimeFine: 999630 | Roll: -177.93° Pitch: 0.75° Yaw: 155.62° | Acc: (-0.09, -0.36, -9.81) m/s² | Gyro: (-0.08, -0.43, -0.25) deg/s"
0.069,"telemetry","packetCounter: 9772 | sampleTimeFine: 999730 | Roll: -177.92° Pitch: 0.75° Yaw: 155.62° | Acc: (-0.11, -0.35, -9.81) m/s² | Gyro: (-0.14, 0.04, -0.10) deg/s"
0.073,"telemetry","packetCounter: 9773 | sampleTimeFine: 999830 | Roll: -177.93° Pitch: 0.75° Yaw: 155.62° | Acc: (-0.10, -0.36, -9.82) m/s² | Gyro: (-0.72, -0.23, -0.46) deg/s"
0.078,"telemetry","packetCounter: 9774 | sampleTimeFine: 999930 | Roll: -177.92° Pitch: 0.75° Yaw: 155.62° | Acc: (-0.09, -0.35, -9.81) m/s² | Gyro: (0.11, -0.50, -0.23) deg/s"
0.082,"telemetry","packetCounter: 9775 | sampleTimeFine: 1000030 | Roll: -177.92° Pitch: 0.75° Yaw: 155.61° | Acc: (-0.11, -0.36, -9.82) m/s² | Gyro: (-0.64, -0.58, -0.32) deg/s"
0.087,"telemetry","packetCounter: 12811 | sampleTimeFine: 1303630 | Roll: -178.07° Pitch: 0.61° Yaw: 154.62° | Acc: (-0.10, -0.36, -9.81) m/s² | Gyro: (-0.68, -0.64, 0.11) deg/s"
0.091,"telemetry","packetCounter: 12812 | sampleTimeFine: 1303730 | Roll: -178.07° Pitch: 0.61° Yaw: 154.63° | Acc: (-0.11, -0.36, -9.80) m/s² | Gyro: (-0.52, -0.37, 0.06) deg/s"
0.095,"telemetry","packetCounter: 12813 | sampleTimeFine: 1303830 | Roll: -178.06° Pitch: 0.61° Yaw: 154.66° | Acc: (-0.11, -0.36, -9.82) m/s² | Gyro: (0.06, -0.16, -1.05) deg/s"
0.100,"telemetry","packetCounter: 12814 | sampleTimeFine: 1303930 | Roll: -178.07° Pitch: 0.61° Yaw: 154.67° | Acc: (-0.11, -0.36, -9.81) m/s² | Gyro: (-0.55, -0.09, -0.21) deg/s"
0.104,"telemetry","packetCounter: 12815 | sampleTimeFine: 1304030 | Roll: -178.07° Pitch: 0.61° Yaw: 154.67° | Acc: (-0.11, -0.37, -9.80) m/s² | Gyro: (-0.23, -0.19, -0.29) deg/s"
0.108,"telemetry","packetCounter: 12816 | sampleTimeFine: 1304130 | Roll: -178.07° Pitch: 0.61° Yaw: 154.67° | Acc: (-0.11, -0.36, -9.80) m/s² | Gyro: (-0.20, -0.06, -0.16) deg/s"
0.113,"telemetry","packetCounter: 12817 | sampleTimeFine: 1304230 | Roll: -178.06° Pitch: 0.61° Yaw: 154.67° | Acc: (-0.09, -0.35, -9.81) m/s² | Gyro: (-0.06, -0.46, -0.37) deg/s"
0.117,"telemetry","packetCounter: 12818 | sampleTimeFine: 1304330 | Roll: -178.06° Pitch: 0.61° Yaw: 154.66° | Acc: (-0.09, -0.35, -9.82) m/s² | Gyro: (-0.35, -0.22, 0.17) deg/s"
