time_s,label,confidence
0.9555,fault,0.999835
1.0534,normal,0.999976
1.1533,normal,0.999994
1.2533,normal,0.999994
1.3533,normal,0.999994
1.4534,normal,1.000000
1.5534,normal,1.000000
1.6531,normal,1.000000
1.7537,normal,1.000000
1.8534,normal,1.000000
1.9544,normal,1.000000
2.0538,normal,1.000000
2.1545,normal,1.000000
2.2532,normal,1.000000
2.3533,normal,1.000000
2.4533,normal,1.000000
2.5534,normal,1.000000
2.6532,normal,1.000000
2.7537,normal,1.000000
2.8533,normal,1.000000
2.9534,normal,1.000000
3.0535,normal,1.000000
3.1537,normal,1.000000
3.2544,normal,1.000000
3.3534,normal,1.000000
3.4540,normal,0.999999
3.5538,normal,0.999998
3.6533,normal,0.999999
3.7542,normal,0.999999
3.8533,normal,0.999999
3.9535,normal,0.999999
4.0533,normal,0.999999
4.1532,normal,0.999979
4.2537,normal,0.999979
4.3536,normal,0.999969
4.4671,normal,0.999969
4.5541,normal,0.999999
4.6537,normal,0.999999
4.7535,normal,0.999999
4.8535,normal,0.999999
4.9538,normal,1.000000
5.0535,normal,1.000000
5.1536,normal,1.000000
5.2537,normal,1.000000
5.3535,normal,1.000000
5.4544,normal,0.999995
5.5537,normal,0.999990
5.6549,normal,1.000000
5.7538,normal,1.000000
5.8537,normal,1.000000
5.9538,normal,1.000000
6.0536,normal,1.000000
6.1548,normal,0.999913
6.2538,normal,0.999994
6.3537,normal,0.999996
6.4537,normal,1.000000
6.5536,normal,1.000000
6.6552,normal,1.000000
6.7541,normal,1.000000
6.8538,normal,1.000000
6.9536,normal,1.000000
7.0538,normal,1.000000
7.1538,normal,1.000000
7.2544,normal,0.999999
7.3543,normal,0.999999
7.4536,normal,0.999999
7.5537,normal,0.999999
7.6542,normal,0.999991
7.7538,normal,0.999957
7.8538,normal,0.999957
7.9538,normal,0.999957
8.0554,normal,0.999957
8.1537,normal,0.999957
8.2542,normal,1.000000
8.3537,normal,1.000000
8.4537,normal,1.000000
8.5543,normal,1.000000
8.6543,normal,1.000000
8.7543,normal,1.000000
8.8528,normal,1.000000
8.9532,normal,1.000000
9.0543,normal,1.000000
